I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
0.11654338,0.06504730,-0.70797360,0.05193334,1.16543378,0.65047300
0.16806951,0.13904943,-0.70786482,0.05182056,1.68069513,1.39049427
0.17939926,0.21609048,-0.70772094,0.05170616,1.79399256,2.16090482
0.16112353,0.29139769,-0.70762539,0.05167109,1.61123527,2.91397687
0.12968204,0.35614926,-0.70760638,0.05176890,1.29682040,3.56149261
0.10115819,0.39902730,-0.70763022,0.05194284,1.01158191,3.99027303
0.08579431,0.40916066,-0.70764834,0.05206862,0.85794306,4.09160663
0.08508120,0.37952039,-0.70762992,0.05205152,0.85081201,3.79520385
0.09229706,0.30966024,-0.70759469,0.05192942,0.92297061,3.09660243
0.09610125,0.20690087,-0.70759863,0.05182290,0.96101249,2.06900870
0.08568937,0.08554648,-0.70765513,0.05184398,0.85689372,0.85546481
0.05548459,-0.03568242,-0.70772642,0.05199738,0.55484590,-0.35682422
0.00756721,-0.13731771,-0.70776063,0.05217526,0.07567208,-1.37317712
-0.04905786,-0.20297419,-0.70773423,0.05223228,-0.49057863,-2.02974186
-0.10202406,-0.22243873,-0.70767933,0.05210656,-1.02024063,-2.22438727
-0.14056037,-0.19339240,-0.70763934,0.05187824,-1.40560370,-1.93392403
-0.15984837,-0.12153716,-0.70763576,0.05170184,-1.59848373,-1.21537164
-0.16299223,-0.01927772,-0.70764005,0.05169638,-1.62992225,-0.19277725
-0.15972175,0.09663301,-0.70761114,0.05183609,-1.59721747,0.96633009
-0.16222522,0.20797633,-0.70753473,0.05199524,-1.62225222,2.07976334
-0.17967496,0.29799749,-0.70745569,0.05203734,-1.79674964,2.97997493
-0.21361445,0.35399235,-0.70742822,0.05193346,-2.13614455,3.53992354
-0.25616674,0.36924856,-0.70746821,0.05178381,-2.56166742,3.69248560
-0.29204371,0.34409631,-0.70752776,0.05172774,-2.92043713,3.44096313
-0.30392006,0.28586919,-0.70753342,0.05183002,-3.03920058,2.85869188
-0.27939638,0.20765695,-0.70745599,0.05202020,-2.79396375,2.07656948
-0.21701896,0.12589502,-0.70734781,0.05215930,-2.17018961,1.25895022
-0.12896262,0.05708481,-0.70731062,0.05217473,-1.28962615,0.57084812
-0.03901534,0.01422278,-0.70742387,0.05208260,-0.39015338,0.14222783
0.02389796,0.00373344,-0.70765918,0.05196124,0.23897964,0.03733437
0.03479939,0.02373928,-0.70790297,0.05188048,0.34799391,0.23739281
-0.01856046,0.06428648,-0.70801818,0.05186679,-0.18560456,0.64286478
-0.13022904,0.10968667,-0.70797110,0.05187570,-1.30229042,1.09686671
-0.27595044,0.14253965,-0.70784295,0.05186804,-2.75950438,1.42539650
-0.41880684,0.14844782,-0.70775843,0.05185546,-4.18806835,1.48447825
-0.51908770,0.12011821,-0.70780009,0.05186125,-5.19087696,1.20118211
-0.54543228,0.05961171,-0.70794642,0.05187652,-5.45432280,0.59611712
-0.48380079,-0.02203242,-0.70810717,0.05184432,-4.83800792,-0.22032420
-0.34147208,-0.10781088,-0.70818871,0.05170927,-3.41472082,-1.07810881
-0.14484006,-0.17960209,-0.70817274,0.05147976,-1.44840057,-1.79602090
0.06823554,-0.22342110,-0.70810950,0.05124183,0.68235538,-2.23421097
0.25904127,-0.23347200,-0.70806378,0.05111081,2.59041273,-2.33471999
0.39821134,-0.21371163,-0.70803595,0.05116962,3.98211336,-2.13711634
0.47238219,-0.17639647,-0.70798630,0.05136407,4.72382190,-1.76396472
0.48543704,-0.13804167,-0.70788914,0.05156874,4.85437035,-1.38041666
0.45433451,-0.11406469,-0.70777643,0.05167768,4.54334510,-1.14064687
0.40131505,-0.11382980,-0.70772856,0.05167517,4.01315050,-1.13829802
0.34540296,-0.13769446,-0.70778650,0.05162070,3.45402958,-1.37694462
0.29620113,-0.17701111,-0.70793587,0.05156020,2.96201128,-1.77011109
0.25200816,-0.21706709,-0.70811009,0.05147786,2.52008164,-2.17067087
0.20264099,-0.24197469,-0.70824099,0.05129928,2.02640988,-2.41974687
0.13561949,-0.23988142,-0.70828986,0.05098774,1.35619495,-2.39881419
0.04318081,-0.20677718,-0.70830047,0.05058774,0.43180805,-2.06777177
-0.07264563,-0.14766344,-0.70832753,0.05026336,-0.72645628,-1.47663435
-0.19888706,-0.07475347,-0.70839161,0.05016538,-1.98887057,-0.74753473
-0.31488282,-0.00338143,-0.70845491,0.05032994,-3.14882823,-0.03381428
-0.39876405,0.05293548,-0.70845598,0.05064758,-3.98764052,0.52935479
-0.43476067,0.08657624,-0.70837104,0.05095484,-4.34760670,0.86576238
-0.41861593,0.09766355,-0.70823866,0.05116171,-4.18615934,0.97663547
-0.35907340,0.09311199,-0.70813406,0.05129174,-3.59073405,0.93111990
-0.27484084,0.08330482,-0.70810521,0.05143866,-2.74840838,0.83304821
-0.18810176,0.07766291,-0.70814401,0.05166379,-1.88101756,0.77662909
-0.11692727,0.08075275,-0.70819741,0.05190296,-1.16927272,0.80752752
-0.06936581,0.09037832,-0.70823944,0.05201650,-0.69365807,0.90378321
-0.04139528,0.09838597,-0.70827943,0.05190906,-0.41395280,0.98385966
-0.01952006,0.09393433,-0.70834923,0.05161188,-0.19520057,0.93934329
0.01291191,0.06808457,-0.70845127,0.05130650,0.12911906,0.68084565
0.06798886,0.01806389,-0.70854062,0.05116856,0.67988864,0.18063893
0.14699769,-0.05037629,-0.70856208,0.05122818,1.46997695,-0.50376290
0.23808286,-0.12346898,-0.70849848,0.05136166,2.38082860,-1.23468975
0.31886075,-0.18281100,-0.70839554,0.05141798,3.18860747,-1.82811000
0.36328479,-0.21064508,-0.70834821,0.05131210,3.63284790,-2.10645078
0.35050983,-0.19541482,-0.70842218,0.05108918,3.50509833,-1.95414821
0.27272557,-0.13583171,-0.70858926,0.05087568,2.72725566,-1.35831710
0.13920086,-0.04213030,-0.70876002,0.05077925,1.39200858,-0.42130302
-0.02498402,0.06595478,-0.70884097,0.05080434,-0.24984024,0.65954781
-0.18526808,0.16396149,-0.70881486,0.05088228,-1.85268085,1.63961486
-0.30705779,0.22887854,-0.70875144,0.05092988,-3.07057792,2.28878541
-0.36531105,0.24499692,-0.70873511,0.05093706,-3.65311048,2.44996922
-0.35124833,0.20784200,-0.70879662,0.05093844,-3.51248331,2.07842003
-0.27416065,0.12519121,-0.70887518,0.05096424,-2.74160651,1.25191208
-0.15791574,0.01502978,-0.70887578,0.05099905,-1.57915738,0.15029780
-0.03347920,-0.09887325,-0.70875502,0.05099364,-0.33479195,-0.98873253
0.07001844,-0.19251475,-0.70857114,0.05092217,0.70018440,-1.92514753
0.13281892,-0.24690172,-0.70844018,0.05081428,1.32818922,-2.46901716
0.14847533,-0.25178133,-0.70846426,0.05072176,1.48475333,-2.51781331
0.12333641,-0.20715546,-0.70863962,0.05066817,1.23336413,-2.07155463
0.07226361,-0.12249002,-0.70887673,0.05061964,0.72263610,-1.22490015
0.01246251,-0.01406587,-0.70904744,0.05053554,0.12462506,-0.14065870
-0.04224325,0.09874543,-0.70909888,0.05041345,-0.42243253,0.98745431
-0.08477979,0.19740206,-0.70906329,0.05030682,-0.84779792,1.97402058
-0.11498388,0.26753741,-0.70901150,0.05032142,-1.14983882,2.67537405
-0.13699711,0.30119168,-0.70898706,0.05051696,-1.36997106,3.01191682
-0.15535144,0.29766104,-0.70897424,0.05082766,-1.55351435,2.97661037
-0.17158307,0.26294630,-0.70893365,0.05109919,-1.71583066,2.62946302
-0.18284058,0.20799215,-0.70885575,0.05122636,-1.82840580,2.07992153
-0.18301401,0.14607702,-0.70876712,0.05121534,-1.83014011,1.46077024
-0.16579718,0.08984920,-0.70869726,0.05116028,-1.65797179,0.89849199
-0.12825762,0.04859229,-0.70864421,0.05116970,-1.28257617,0.48592288
-0.07325881,0.02630921,-0.70857006,0.05127296,-0.73258805,0.26309211
-0.00954482,0.02109720,-0.70843995,0.05139522,-0.09544824,0.21097199
0.05073234,0.02602847,-0.70825863,0.05142125,0.50732337,0.26028472
0.09617897,0.03138169,-0.70808095,0.05131078,0.96178966,0.31381693
0.12039712,0.02767482,-0.70799327,0.05112950,1.20397122,0.27674825
0.12455217,0.00865604,-0.70802838,0.05099776,1.24552167,0.08656036
0.11711467,-0.02666154,-0.70814621,0.05097194,1.17114665,-0.26661540
0.11069862,-0.07361610,-0.70825750,0.05100764,1.10698619,-0.73616104
0.11707588,-0.12337772,-0.70829654,0.05099480,1.17075877,-1.23377725
0.14223031,-0.16589336,-0.70826906,0.05087133,1.42230314,-1.65893362
0.18340336,-0.19335417,-0.70823222,0.05069184,1.83403355,-1.93354166
0.22941371,-0.20297661,-0.70823681,0.05059592,2.29413715,-2.02976615
0.26433796,-0.19803035,-0.70828426,0.05066922,2.64337961,-1.98030352
0.27335409,-0.18659082,-0.70833039,0.05089094,2.73354094,-1.86590821
0.24866424,-0.17828917,-0.70834726,0.05109844,2.48664244,-1.78289170
0.19327533,-0.18010956,-0.70834577,0.05114980,1.93275335,-1.80109563
0.12110605,-0.19275512,-0.70836902,0.05101426,1.21106050,-1.92755116
0.05317400,-0.20906042,-0.70844954,0.05079640,0.53174001,-2.09060416
0.01103888,-0.21533206,-0.70855200,0.05065034,0.11038884,-2.15332057
0.00971350,-0.19551015,-0.70859766,0.05066801,0.09713502,-1.95510150
0.05251401,-0.13698598,-0.70852977,0.05081895,0.52514010,-1.36985976
0.12969166,-0.03616345,-0.70836806,0.05100019,1.29691663,-0.36163447
0.22138437,0.09828197,-0.70820689,0.05114034,2.21384369,0.98281975
0.30391211,0.24590518,-0.70814294,0.05125303,3.03912112,2.45905181
0.35726334,0.37904461,-0.70819497,0.05140337,3.57263345,3.79044608
0.37120875,0.47033276,-0.70829397,0.05164390,3.71208754,4.70332763
0.34798511,0.50094023,-0.70834672,0.05194104,3.47985113,5.00940233
0.30073042,0.46687289,-0.70831591,0.05219652,3.00730420,4.66872893
0.24836801,0.38107276,-0.70825905,0.05232402,2.48368008,3.81072760
0.20887586,0.27030862,-0.70827734,0.05230589,2.08875855,2.70308622
0.19338661,0.16751415,-0.70842415,0.05219600,1.93386612,1.67514151
0.20316546,0.10179336,-0.70865554,0.05206379,2.03165456,1.01793365
0.23036875,0.08922460,-0.70886415,0.05194084,2.30368750,0.89224596
0.26203772,0.12750524,-0.70895201,0.05181742,2.62037718,1.27505239
0.28558222,0.19636531,-0.70890903,0.05169558,2.85582223,1.96365311
0.29351644,0.26386243,-0.70881557,0.05160026,2.93516439,2.63862429
0.28560410,0.29673304,-0.70877391,0.05157473,2.85604099,2.96733036
0.26769362,0.27156117,-0.70883095,0.05161718,2.67693625,2.71561167
0.24792460,0.18313258,-0.70893949,0.05163288,2.47924599,1.83132579
0.23210320,0.04713909,-0.70902497,0.05151460,2.32103197,0.47139091
0.22041622,-0.10383946,-0.70904362,0.05121454,2.20416218,-1.03839456
0.20710982,-0.22997673,-0.70901781,0.05080985,2.07109820,-2.29976731
0.18349303,-0.29649601,-0.70899779,0.05046344,1.83493032,-2.96496008
0.14313128,-0.28471158,-0.70901018,0.05031700,1.43131283,-2.84711577
0.08698210,-0.19822832,-0.70903450,0.05039271,0.86982101,-1.98228317
0.02598391,-0.06221591,-0.70902413,0.05059970,0.25983907,-0.62215913
-0.02059211,0.08411582,-0.70895702,0.05080066,-0.20592108,0.84115820
-0.03111625,0.19951464,-0.70885032,0.05092162,-0.31116251,1.99514642
0.00983520,0.25336421,-0.70875335,0.05100272,0.09835201,2.53364210
0.10339836,0.23500438,-0.70870250,0.05113441,1.03398358,2.35004380
0.23216538,0.15671736,-0.70868862,0.05134956,2.32165375,1.56717362
0.36208432,0.04943302,-0.70868182,0.05156678,3.62084319,0.49433019
0.45081488,-0.04745705,-0.70867360,0.05164866,4.50814879,-0.47457051
0.46046035,-0.09890366,-0.70870090,0.05152648,4.60460347,-0.98903665
0.37072815,-0.08552814,-0.70880800,0.05126668,3.70728154,-0.85528144
0.18795372,-0.00987926,-0.70898974,0.05101148,1.87953715,-0.09879257
-0.05360723,0.10432996,-0.70917678,0.05087202,-0.53607234,1.04329955
-0.29947007,0.21970544,-0.70926923,0.05089358,-2.99470066,2.19705439
-0.48986207,0.29695442,-0.70921618,0.05099818,-4.89862068,2.96954417
-0.57755726,0.30722884,-0.70905089,0.05108084,-5.77557262,3.07228842
-0.54294116,0.24118210,-0.70886576,0.05111998,-5.42941160,2.41182102
-0.40118757,0.11199300,-0.70875549,0.05116724,-4.01187572,1.11992996
-0.19875427,-0.04845787,-0.70874870,0.05130834,-1.98754269,-0.48457873
0.00019301,-0.19894864,-0.70881099,0.05155729,0.00193012,-1.98948638
0.13344837,-0.30085644,-0.70887917,0.05181714,1.33448369,-3.00856438
0.16035860,-0.32904698,-0.70892733,0.05196102,1.60358603,-3.29046979
0.07496533,-0.27854785,-0.70897686,0.05192862,0.74965326,-2.78547846
-0.09176295,-0.16524227,-0.70905840,0.05178200,-0.91762948,-1.65242271
-0.28159876,-0.02067651,-0.70916486,0.05165325,-2.81598759,-0.20676507
-0.42771332,0.11721029,-0.70923603,0.05164811,-4.27713317,1.17210289
-0.47638338,0.21456130,-0.70921850,0.05175386,-4.76383382,2.14561303
-0.40468861,0.25027118,-0.70911807,0.05187576,-4.04688611,2.50271179
-0.22835172,0.22058972,-0.70900542,0.05192166,-2.28351717,2.20589719
0.00294788,0.13874008,-0.70897549,0.05186047,0.02947882,1.38740075
0.22134591,0.03010462,-0.70906311,0.05175358,2.21345913,0.30104616
0.36253446,-0.07530762,-0.70920414,0.05168881,3.62534461,-0.75307621
0.38635578,-0.15085089,-0.70928234,0.05171200,3.86355785,-1.50850895
0.28949300,-0.17957562,-0.70921862,0.05179912,2.89492998,-1.79575615
0.10611941,-0.15749183,-0.70904034,0.05190533,1.06119409,-1.57491833
-0.10362742,-0.09332810,-0.70885682,0.05202036,-1.03627419,-0.93328101
-0.27343426,-0.00528676,-0.70878035,0.05216663,-2.73434259,-0.05286757
-0.35222630,0.08405355,-0.70883310,0.05234660,-3.52226300,0.84053546
-0.32008626,0.15328780,-0.70894063,0.05251282,-3.20086263,1.53287798
-0.19347501,0.18691256,-0.70899701,0.05259011,-1.93475007,1.86912564
-0.01820996,0.17833572,-0.70895702,0.05254016,-0.18209964,1.78335722
0.14718964,0.13074862,-0.70885867,0.05240219,1.47189643,1.30748624
0.25195155,0.05589044,-0.70878494,0.05226874,2.51951548,0.55890439
0.27024218,-0.02891059,-0.70879078,0.05220740,2.70242184,-0.28910593
0.20925840,-0.10478477,-0.70886910,0.05220330,2.09258404,-1.04784768
0.10557480,-0.15566505,-0.70895970,0.05217081,1.05574800,-1.55665054
0.01118110,-0.17206386,-0.70900995,0.05203972,0.11181102,-1.72063861
-0.02580382,-0.15345643,-0.70902210,0.05183060,-0.25803816,-1.53456427
0.02105149,-0.10863375,-0.70903784,0.05166054,0.21051490,-1.08633746
0.14638563,-0.05375546,-0.70908219,0.05164989,1.46385631,-0.53755463
0.31418727,-0.00835389,-0.70914334,0.05181618,3.14187270,-0.08353893
0.46981016,0.00988632,-0.70918655,0.05207433,4.69810160,0.09886321
0.55871862,-0.00971360,-0.70918143,0.05228151,5.58718624,-0.09713602
0.54550156,-0.06718852,-0.70912904,0.05233680,5.45501555,-0.67188524
0.42660928,-0.15102665,-0.70906144,0.05229884,4.26609284,-1.51026649
0.23243551,-0.24055625,-0.70900458,0.05232913,2.32435506,-2.40556253
0.01802470,-0.31124164,-0.70893919,0.05255068,0.18024704,-3.11241645
-0.15443490,-0.34156896,-0.70883042,0.05293122,-1.54434897,-3.41568961
-0.23540653,-0.31957191,-0.70867330,0.05330883,-2.35406526,-3.19571912
-0.20344798,-0.24697628,-0.70852047,0.05351708,-2.03447981,-2.46976279
-0.07122362,-0.13951753,-0.70844978,0.05350948,-0.71223618,-1.39517531
0.11972114,-0.02308202,-0.70850378,0.05336638,1.19721138,-0.23082023
0.31339179,0.07338014,-0.70864958,0.05320986,3.13391788,0.73380142
0.45787766,0.12614080,-0.70879781,0.05310441,4.57877657,1.26140797
0.52161441,0.12365971,-0.70886958,0.05302410,5.21614411,1.23659713
0.50195453,0.07001916,-0.70885718,0.05291350,5.01954534,0.70019162
0.42342250,-0.01634046,-0.70882875,0.05277234,4.23422503,-0.16340456
0.32667641,-0.10828199,-0.70885289,0.05267682,3.26676412,-1.08281991
0.25240764,-0.17830684,-0.70894837,0.05273205,2.52407641,-1.78306844
0.22607354,-0.20694635,-0.70905793,0.05297979,2.26073543,-2.06946347
0.24891875,-0.18853957,-0.70909554,0.05333001,2.48918747,-1.88539573
0.29838477,-0.13255805,-0.70902342,0.05363134,2.98384775,-1.32558045
0.33758992,-0.06008821,-0.70890367,0.05376841,3.37589924,-0.60088209
0.33029875,0.00332723,-0.70882577,0.05372744,3.30298746,0.03327232
0.25584259,0.03609521,-0.70882934,0.05360957,2.55842593,0.36095209
0.11848037,0.02744468,-0.70888233,0.05352236,1.18480373,0.27444680
-0.05232030,-0.01946138,-0.70891595,0.05348854,-0.52320296,-0.19461383
-0.21095820,-0.08909681,-0.70888442,0.05345656,-2.10958198,-0.89096815
-0.31105796,-0.15914507,-0.70880598,0.05337097,-3.11057959,-1.59145074
-0.32176593,-0.20804853,-0.70874286,0.05324002,-3.21765929,-2.08048531
-0.23923001,-0.22188900,-0.70874560,0.05313022,-2.39230008,-2.21889000
-0.08912081,-0.19826984,-0.70878893,0.05310566,-0.89120809,-1.98269841
0.08088230,-0.14599901,-0.70879608,0.05316402,0.80882300,-1.45999006
0.21625617,-0.08090390,-0.70870858,0.05324388,2.16256175,-0.80903896
0.27340632,-0.01948925,-0.70854270,0.05327458,2.73406324,-0.19489251
0.23406054,0.02711843,-0.70840824,0.05322347,2.34060538,0.27118429
0.11139464,0.05667294,-0.70840847,0.05312446,1.11394641,0.56672944
-0.05423783,0.07550428,-0.70856112,0.05303082,-0.54237827,0.75504280
-0.20861619,0.09463022,-0.70878631,0.05295286,-2.08616192,0.94630221
-0.30162048,0.12389251,-0.70894825,0.05286020,-3.01620480,1.23892513
-0.30391880,0.16650755,-0.70894510,0.05273902,-3.03918799,1.66507549
-0.21686471,0.21629917,-0.70878690,0.05263424,-2.16864711,2.16299172
-0.07234579,0.25888930,-0.70856339,0.05264079,-0.72345786,2.58889303
0.07736831,0.27661812,-0.70837241,0.05282048,0.77368315,2.76618124
0.17647181,0.25550221,-0.70825595,0.05312722,1.76471807,2.55502208
0.18371644,0.19166407,-0.70819843,0.05341412,1.83716440,1.91664070
0.08596322,0.09472110,-0.70816827,0.05352522,0.85963216,0.94721103
-0.09707072,-0.01338818,-0.70816201,0.05340705,-0.97070722,-0.13388177
-0.31827574,-0.10407417,-0.70819592,0.05316018,-3.18275739,-1.04074166
-0.51699781,-0.15057134,-0.70827639,0.05296412,-5.16997805,-1.50571341
-0.63688385,-0.13645336,-0.70837474,0.05293936,-6.36883849,-1.36453361
-0.64223654,-0.06129838,-0.70844275,0.05305803,-6.42236539,-0.61298378
-0.52803885,0.05849585,-0.70844966,0.05318634,-5.28038851,0.58495849
-0.32092144,0.19414229,-0.70841181,0.05320564,-3.20921443,1.94142289
-0.07118700,0.31277101,-0.70839190,0.05311490,-0.71186995,3.12771009
0.16135108,0.38693610,-0.70842570,0.05302885,1.61351081,3.86936099
0.32331901,0.40225838,-0.70848942,0.05306890,3.23319013,4.02258380
0.38092598,0.36080144,-0.70852512,0.05324834,3.80925981,3.60801441
0.32689391,0.27925449,-0.70848954,0.05346514,3.26893910,2.79254490
0.17986336,0.18276065,-0.70840198,0.05357754,1.79863364,1.82760652
-0.02275810,0.09666056,-0.70833278,0.05350954,-0.22758099,0.96660562
-0.23579521,0.03902099,-0.70834565,0.05331278,-2.35795212,0.39020987
-0.41770526,0.01639244,-0.70843494,0.05312119,-4.17705263,0.16392435
-0.53930644,0.02396487,-0.70852005,0.05303640,-5.39306439,0.23964868
-0.58798603,0.04964691,-0.70850962,0.05305564,-5.87986027,0.49646913
-0.56711845,0.08018821,-0.70837992,0.05309689,-5.67118454,0.80188209
-0.49181248,0.10680743,-0.70819575,0.05308454,-4.91812480,1.06807428
-0.38290506,0.12810858,-0.70806658,0.05302806,-3.82905064,1.28108580
-0.26118063,0.14922889,-0.70803970,0.05301068,-2.61180627,1.49228893
-0.14324156,0.17771368,-0.70807874,0.05308927,-1.43241563,1.77713680
-0.03959727,0.21796233,-0.70809734,0.05323562,-0.39597272,2.17962331
0.04526915,0.26671585,-0.70803189,0.05336766,0.45269152,2.66715846
0.11158878,0.31171100,-0.70791179,0.05342180,1.11588777,3.11710995
0.16256255,0.33442498,-0.70782661,0.05340680,1.62562549,3.34424982
0.20275539,0.31621897,-0.70784962,0.05339574,2.02755386,3.16218973
0.23683244,0.24576596,-0.70797843,0.05345664,2.36832440,2.45765961
0.26856135,0.12496718,-0.70814013,0.05358342,2.68561353,1.24967175
0.29993720,-0.02909206,-0.70825315,0.05369452,2.99937201,-0.29092063
0.33042640,-0.18730917,-0.70829737,0.05369979,3.30426401,-1.87309171
0.35654931,-0.31622586,-0.70831758,0.05357244,3.56549312,-3.16225857
0.37215853,-0.38789762,-0.70836896,0.05336651,3.72158532,-3.87897616
0.36969198,-0.38876176,-0.70845795,0.05317489,3.69691979,-3.88761763
0.34236818,-0.32446451,-0.70852530,0.05305922,3.42368183,-3.24464513
0.28685480,-0.21884498,-0.70849937,0.05302032,2.86854796,-2.18844976
0.20557475,-0.10717453,-0.70836419,0.05303400,2.05574752,-1.07174532
0.10771335,-0.02566882,-0.70818746,0.05308836,1.07713349,-0.25668824
0.00825907,-0.00056493,-0.70807105,0.05320784,0.08259075,-0.00564930
-0.07499253,-0.04024296,-0.70806617,0.05341190,-0.74992532,-0.40242963
-0.12580990,-0.13289733,-0.70814472,0.05366118,-1.25809895,-1.32897326
-0.13401363,-0.25045538,-0.70822650,0.05385007,-1.34013629,-2.50455383
-0.09861715,-0.35741338,-0.70824826,0.05388258,-0.98617148,-3.57413384
-0.02846123,-0.42169567,-0.70820701,0.05376958,-0.28461230,-4.21695675
0.06005816,-0.42406309,-0.70815617,0.05360691,0.60058160,-4.24063087
0.14760128,-0.36317620,-0.70815802,0.05352576,1.47601279,-3.63176198
0.21742911,-0.25493644,-0.70823562,0.05357928,2.17429110,-2.54936445
0.26008190,-0.12664529,-0.70835042,0.05368996,2.60081899,-1.26645287
0.27561656,-0.00817840,-0.70844799,0.05370554,2.75616563,-0.08178400
0.27262177,0.07678347,-0.70850438,0.05353144,2.72621768,0.76783470
0.26433463,0.11664744,-0.70853549,0.05322236,2.64334630,1.16647437
0.26321397,0.11327171,-0.70856881,0.05293489,2.63213965,1.13271710
0.27590639,0.07880985,-0.70860571,0.05280339,2.75906386,0.78809850
0.30044646,0.02960647,-0.70862496,0.05283202,3.00446456,0.29606471
0.32677097,-0.02037251,-0.70862079,0.05291264,3.26770972,-0.20372512
0.34045281,-0.06411884,-0.70861685,0.05289964,3.40452806,-0.64118839
0.32838221,-0.10262745,-0.70865613,0.05273996,3.28382214,-1.02627446
0.28436776,-0.14229809,-0.70875990,0.05253984,2.84367764,-1.42298090
0.21258001,-0.18999127,-0.70888323,0.05247685,2.12580011,-1.89991267
0.12745746,-0.24790612,-0.70893353,0.05266382,1.27457462,-2.47906124
0.04990829,-0.31047368,-0.70883870,0.05305489,0.49908291,-3.10473676
0.00095377,-0.36465112,-0.70861065,0.05348782,0.00953768,-3.64651120
-0.00509354,-0.39367680,-0.70835346,0.05380626,-0.05093540,-3.93676800
0.03441369,-0.38299750,-0.70819563,0.05396612,0.34413691,-3.82997498
0.10912501,-0.32620679,-0.70818853,0.05401469,1.09125012,-3.26206785
0.19854577,-0.22875170,-0.70829022,0.05402677,1.98545767,-2.28751696
0.27822430,-0.10790164,-0.70840335,0.05402862,2.78224296,-1.07901643
0.32727653,0.01123938,-0.70844865,0.05397934,3.27276528,0.11239377
0.33477773,0.10251870,-0.70842576,0.05383992,3.34777726,1.02518703
0.30291571,0.14617816,-0.70840126,0.05365256,3.02915709,1.46178164
0.24588139,0.13456496,-0.70842826,0.05351454,2.45881391,1.34564956
0.18490059,0.07428205,-0.70848960,0.05351666,1.84900591,0.74282050
0.14109636,-0.01588468,-0.70850992,0.05366711,1.41096363,-0.15884682
0.12857526,-0.11056360,-0.70842832,0.05388250,1.28575259,-1.10563599
0.15001908,-0.18512288,-0.70825976,0.05405810,1.50019077,-1.85122879
0.19618389,-0.22245120,-0.70809329,0.05414621,1.96183890,-2.22451203
0.24937173,-0.21719203,-0.70802301,0.05416944,2.49371725,-2.17192030
0.28961037,-0.17632347,-0.70807326,0.05416738,2.89610372,-1.76323470
0.30140552,-0.11616322,-0.70817941,0.05415111,3.01405523,-1.16163218
0.27880199,-0.05695505,-0.70825082,0.05405994,2.78801990,-0.56955049
0.22713010,-0.01682153,-0.70824182,0.05385440,2.27130103,-0.16821532
0.16097910,-0.00688460,-0.70818019,0.05355372,1.60979100,-0.06884604
0.09921740,-0.02881576,-0.70813406,0.05324754,0.99217397,-0.28815756
0.05883108,-0.07521426,-0.70814234,0.05304288,0.58831084,-0.75214262
0.04966573,-0.13234004,-0.70817816,0.05297850,0.49665732,-1.32340039
0.07175244,-0.18412685,-0.70818186,0.05300545,0.71752439,-1.84126850
0.11594747,-0.21622308,-0.70812583,0.05304000,1.15947466,-2.16223076
0.16746730,-0.21903716,-0.70803821,0.05303758,1.67467296,-2.19037159
0.21096024,-0.18925157,-0.70799065,0.05301856,2.10960237,-1.89251572
0.23533283,-0.12979823,-0.70803547,0.05304648,2.35332825,-1.29798232
0.23675930,-0.04867239,-0.70815265,0.05315306,2.36759296,-0.48672387
0.21903352,0.04289197,-0.70826417,0.05329352,2.19033524,0.42891968
0.19138809,0.13243157,-0.70829642,0.05338837,1.91388093,1.32431573
0.16475309,0.20817127,-0.70823103,0.05340389,1.64753086,2.08171268
0.14787033,0.26072519,-0.70811200,0.05340223,1.47870334,2.60725186
0.14459280,0.28450038,-0.70800883,0.05349832,1.44592801,2.84500379
0.15315615,0.27865221,-0.70795530,0.05375000,1.53156149,2.78652206
0.16744179,0.24733871,-0.70792365,0.05408147,1.67441789,2.47338707
0.17955323,0.19900191,-0.70787883,0.05431340,1.79553233,1.99001907
0.18264704,0.14455397,-0.70780778,0.05430456,1.82647044,1.44553969
0.17300615,0.09466827,-0.70774633,0.05405308,1.73006151,0.94668273
0.15075835,0.05677110,-0.70773411,0.05370120,1.50758350,0.56771098
0.11923256,0.03262945,-0.70777673,0.05343725,1.19232560,0.32629453
0.08346449,0.01746411,-0.70784062,0.05337036,0.83464490,0.17464113
0.04861269,0.00119284,-0.70789409,0.05343482,0.48612686,0.01192837
0.01894884,-0.02822837,-0.70794243,0.05345778,0.18948835,-0.28228373
-0.00228778,-0.08016236,-0.70802647,0.05331176,-0.02287778,-0.80162361
-0.01235192,-0.15676082,-0.70817959,0.05302412,-0.12351917,-1.56760823
-0.00830339,-0.25017116,-0.70837498,0.05274070,-0.08303388,-2.50171160
0.01322032,-0.34275847,-0.70852083,0.05259048,0.13220316,-3.42758472
0.05538737,-0.41076374,-0.70852637,0.05259696,0.55387372,-4.10763745
0.11976780,-0.43069055,-0.70838851,0.05269452,1.19767800,-4.30690554
0.20465357,-0.38668232,-0.70818830,0.05277708,2.04653567,-3.86682325
0.30387655,-0.27659688,-0.70804310,0.05278210,3.03876550,-2.76596883
0.40683611,-0.11465092,-0.70802885,0.05274903,4.06836107,-1.14650919
0.50005974,0.07059109,-0.70811921,0.05275932,5.00059738,0.70591089
0.57004203,0.24271247,-0.70820594,0.05283602,5.70042032,2.42712472
0.60656294,0.36679524,-0.70818901,0.05292348,6.06562937,3.66795245
0.60540055,0.41896274,-0.70806074,0.05294328,6.05400550,4.18962745
0.56946109,0.39321408,-0.70790642,0.05286460,5.69461086,3.93214080
