I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual
-0.47914483,0.21097075,-0.41089535,0.29980025,-0.55501365,0.28130312
-0.41041642,0.05367364,-0.35172448,0.08932128,-0.50825621,0.06304360
-0.30658834,-0.12811602,-0.21920368,-0.15514363,-0.40322555,-0.16722835
-0.19823998,-0.28954708,-0.08763843,-0.37679529,-0.27406623,-0.36018722
-0.11457051,-0.38893173,-0.01588150,-0.54814172,-0.18475479,-0.47180337
-0.07502399,-0.40006700,0.02604484,-0.57421243,-0.12756976,-0.48665153
-0.08408037,-0.32049010,0.01150552,-0.44188225,-0.10451833,-0.39881373
-0.13067069,-0.17307503,-0.09387346,-0.25066471,-0.13125545,-0.22937183
-0.19226731,-0.00029851,-0.24090873,-0.04232564,-0.20152414,-0.03609253
-0.24229465,0.14733116,-0.35387513,0.12680636,-0.27056879,0.13732059
-0.25852828,0.22542864,-0.43404052,0.19696374,-0.30273497,0.23758361
-0.22989537,0.20839781,-0.44583097,0.15915799,-0.27734221,0.22489127
-0.15963045,0.09691972,-0.38943487,0.02916973,-0.20487621,0.08945234
-0.06390454,-0.08194993,-0.29054841,-0.15433811,-0.09171368,-0.11623161
0.03353112,-0.28214574,-0.13394395,-0.34256575,0.02971610,-0.33880862
0.10890790,-0.45132435,-0.08239164,-0.58916271,0.09898826,-0.53480833
0.14576394,-0.54531659,-0.04533505,-0.71092695,0.10885094,-0.64591020
0.13969677,-0.54017668,-0.02786074,-0.69559211,0.11262104,-0.63532919
0.09906547,-0.43843815,-0.02497844,-0.55250674,0.11789315,-0.51705436
0.04148773,-0.26789948,-0.03485328,-0.31753761,0.10039481,-0.31312004
-0.01265009,-0.07344066,-0.13429154,-0.15205209,0.04071188,-0.08407129
-0.04747097,0.09563715,-0.20112409,-0.02277102,-0.01994304,0.10694537
-0.05720436,0.19903481,-0.23367174,0.03060103,-0.04810158,0.22890078
-0.04817080,0.21582083,-0.27064303,0.02254296,-0.06162880,0.25443317
-0.03640440,0.14893090,-0.32338160,-0.01314542,-0.05538185,0.17363199
-0.04161805,0.02279493,-0.39383772,-0.04372376,-0.06801921,0.02385038
-0.07947558,-0.12488051,-0.45398623,-0.09700351,-0.09837214,-0.14731828
-0.15478298,-0.25449214,-0.55279690,-0.18306191,-0.18183688,-0.30032790
-0.25801760,-0.33560576,-0.74119848,-0.28919768,-0.31474018,-0.38686792
-0.36661490,-0.35450476,-0.89431661,-0.35770747,-0.45079221,-0.38939798
-0.45092202,-0.31623653,-0.93772906,-0.31628942,-0.54046398,-0.33147242
-0.48317612,-0.24093226,-0.88219345,-0.19524565,-0.56295632,-0.25010413
-0.44677298,-0.15592121,-0.72408015,-0.04090369,-0.51506940,-0.18285368
-0.34282778,-0.08636020,-0.50842518,0.06043216,-0.38816329,-0.13910532
-0.19171758,-0.04740570,-0.34834895,0.07808392,-0.22480249,-0.11611135
-0.02875515,-0.04030976,-0.22027752,0.02391517,-0.03511512,-0.09429240
0.10505119,-0.05345905,-0.06022982,-0.07752614,0.10846515,-0.09330280
0.17460259,-0.06774903,0.07094016,-0.17061099,0.18959303,-0.09868069
0.16125645,-0.06431355,0.15937769,-0.22055580,0.17683083,-0.08597242
0.06904177,-0.03193710,0.16829529,-0.23269516,0.07403855,-0.04371966
-0.07555925,0.02833806,0.05435576,-0.18808261,-0.09054228,0.01867449
-0.23049781,0.10291730,-0.11711433,-0.12693618,-0.26967416,0.09662148
-0.34993158,0.16973560,-0.31334031,-0.04157462,-0.40281176,0.19001430
-0.39755361,0.20534505,-0.45961860,0.01646272,-0.45410350,0.24630772
-0.35755505,0.19266675,-0.48281220,0.01502264,-0.41967587,0.22639784
-0.23987815,0.12686565,-0.37300903,-0.04078913,-0.30351593,0.12906042
-0.07802273,0.01742620,-0.21526264,-0.11052438,-0.11697929,-0.00815021
0.08015515,-0.11426064,-0.00909854,-0.21678880,0.06848101,-0.13814469
0.18611346,-0.24104426,0.10041083,-0.34869692,0.20063728,-0.28099567
0.20483769,-0.33794601,0.07542401,-0.49830061,0.22532421,-0.39193816
0.12543071,-0.38936042,-0.05673044,-0.55679166,0.13150898,-0.45584256
-0.03508963,-0.39324919,-0.26619670,-0.54967433,-0.03847178,-0.44706641
-0.23599656,-0.36101152,-0.48251265,-0.52467853,-0.26374166,-0.40849340
-0.42393566,-0.31309153,-0.66403174,-0.46901709,-0.48488575,-0.33669339
-0.54772674,-0.27173795,-0.75519699,-0.42734161,-0.63812291,-0.26163721
-0.57262943,-0.25323842,-0.73647529,-0.38547015,-0.66777099,-0.23297292
-0.48996948,-0.26212510,-0.63598120,-0.35226753,-0.57830269,-0.27942028
-0.31938858,-0.28923807,-0.44988635,-0.35674223,-0.39140954,-0.36274602
-0.10314722,-0.31433021,-0.24697205,-0.38357061,-0.12221258,-0.41764865
0.10577464,-0.31247705,-0.08344156,-0.39755949,0.12332011,-0.41855669
0.25826307,-0.26235859,0.01698760,-0.39549577,0.29470974,-0.36470804
0.32212187,-0.15387457,0.09472476,-0.31075132,0.38286882,-0.22351788
0.28992724,0.00727509,0.11490820,-0.12790234,0.35753910,-0.00976127
0.17964805,0.19952325,0.07616424,0.09000315,0.22538556,0.23791334
0.02817550,0.39002567,-0.00275555,0.30604050,0.05995515,0.45970806
-0.12002862,0.54267638,-0.11981223,0.50762188,-0.06711207,0.64302553
-0.22562780,0.62731376,-0.23413926,0.60357344,-0.14679542,0.74969405
-0.26470105,0.62754321,-0.31356126,0.62580270,-0.18247994,0.75612164
-0.23380331,0.54501602,-0.34059101,0.59947830,-0.19918260,0.66021724
-0.14870801,0.39903055,-0.30492929,0.47421855,-0.18976797,0.48168383
-0.03771789,0.22164739,-0.23496529,0.28811744,-0.11092852,0.26819664
0.06797974,0.04973895,-0.16035315,0.10233758,0.01253454,0.07033156
0.14371154,-0.08382289,-0.10467026,-0.08172728,0.11381435,-0.07679429
0.17759393,-0.15750702,-0.08939444,-0.19158854,0.17114819,-0.15064230
0.17202744,-0.16518301,-0.09586866,-0.18042167,0.18145674,-0.16106055
0.14042376,-0.11608903,-0.11578181,-0.06707290,0.15360806,-0.09895943
0.10074000,-0.03105003,-0.14805783,0.08934388,0.11281556,-0.00015568
0.06833429,0.06373942,-0.18225038,0.21146645,0.07461545,0.10007199
0.05069464,0.14352451,-0.21396533,0.24690901,0.04598319,0.18884251
0.04575884,0.19057838,-0.23139849,0.22118020,0.02987910,0.23501247
0.04415937,0.19728358,-0.23019618,0.18145891,0.02712727,0.24461474
0.03429153,0.16625062,-0.21904685,0.16719873,0.01313814,0.20515014
0.00811562,0.10787702,-0.21487248,0.18085544,-0.01303233,0.13077460
-0.03460236,0.03639104,-0.24102670,0.19421218,-0.05398361,0.04528535
-0.08527829,-0.03431434,-0.30238456,0.17928763,-0.10130066,-0.04506325
-0.12916653,-0.09389902,-0.39185697,0.11783493,-0.13932066,-0.11646747
-0.15074531,-0.13714485,-0.47041845,0.03669280,-0.15245128,-0.16645095
-0.13984876,-0.16376737,-0.48017031,-0.02557665,-0.13689981,-0.20105527
-0.09623215,-0.17688929,-0.40187135,-0.06591930,-0.07954031,-0.21235826
-0.03075849,-0.18090987,-0.25025219,-0.07905188,-0.00488290,-0.21236951
0.03743946,-0.17954373,-0.09414833,-0.08378995,0.07243058,-0.20769377
0.08704040,-0.17460011,0.01109803,-0.08762097,0.13240614,-0.20373035
0.10188491,-0.16573273,0.03715498,-0.10816822,0.14545998,-0.19296234
0.07708385,-0.15104454,-0.00056346,-0.13601042,0.11630621,-0.17419945
0.02169124,-0.12819006,-0.06699884,-0.15217353,0.05353738,-0.15997659
-0.04317086,-0.09553949,-0.14320062,-0.15346274,-0.02701924,-0.11795210
-0.09035638,-0.05304341,-0.19351967,-0.13531905,-0.08141030,-0.08064961
-0.09512301,-0.00260594,-0.20539340,-0.09803528,-0.09637869,-0.02619632
-0.04331156,0.05204197,-0.17173187,-0.03653138,-0.04548584,0.04022155
0.06335415,0.10584694,-0.06520196,0.05221189,0.07201159,0.11204913
0.20661771,0.15314714,0.04747121,0.12822755,0.23166995,0.18090098
0.35601723,0.18845451,0.12698999,0.15757383,0.41469122,0.21866281
0.47695382,0.20722430,0.22116594,0.12024304,0.56608416,0.21200733
0.54009284,0.20657662,0.27958009,0.05234970,0.64465687,0.19338959
0.52928051,0.18593531,0.31833467,-0.02143964,0.63097660,0.17962904
0.44564004,0.14750676,0.30903646,-0.04931968,0.53347224,0.16994558
0.30671899,0.09646387,0.20654380,-0.02952816,0.36238816,0.16277619
0.14109644,0.04067451,0.06401402,-0.04587296,0.16027900,0.11484964
-0.01977120,-0.01014511,-0.14309779,-0.08033538,-0.01503532,0.03876784
-0.14991413,-0.04585389,-0.33125705,-0.11589342,-0.16309046,-0.02447572
-0.23492498,-0.05771910,-0.46453592,-0.13597590,-0.26484173,-0.05361486
-0.27408457,-0.04032719,-0.54007089,-0.12158212,-0.31806183,-0.05305098
-0.27819816,0.00685994,-0.52712131,-0.06010399,-0.32573234,-0.00430181
-0.26417022,0.07872274,-0.45691037,0.04201514,-0.31453448,0.06101491
-0.24831651,0.16476023,-0.38272485,0.14605233,-0.30160487,0.16001826
-0.24068995,0.25047962,-0.34455737,0.21150123,-0.30338568,0.26393455
-0.24222310,0.31969593,-0.35272309,0.25350043,-0.30676397,0.35564685
-0.24545218,0.35732099,-0.38079727,0.24518140,-0.29964694,0.41139826
-0.23835055,0.35210692,-0.39258432,0.21147005,-0.29800239,0.40362166
-0.20977795,0.29882173,-0.35593048,0.15678151,-0.27562388,0.34411832
-0.15457122,0.19946082,-0.28576824,0.07924114,-0.22907710,0.21745865
-0.07649839,0.06329371,-0.20015854,-0.03464876,-0.13755065,0.05006683
0.01192380,-0.09424678,-0.09643105,-0.21292828,-0.01915260,-0.11666750
0.09266877,-0.25365046,-0.02058948,-0.38289464,0.09638740,-0.29701726
0.14740125,-0.39408963,-0.02045888,-0.58647358,0.15889793,-0.47035108
0.16292923,-0.49648437,-0.05289405,-0.68923050,0.14883913,-0.59805996
0.13515857,-0.54647212,-0.10838904,-0.69069022,0.10877778,-0.65183655
0.07033446,-0.53686635,-0.19831017,-0.65279984,0.05021135,-0.63733713
-0.01674497,-0.46919472,-0.31791478,-0.59739596,-0.01775974,-0.55687726
-0.10689461,-0.35395704,-0.42751923,-0.52290720,-0.07952813,-0.42513038
-0.18172980,-0.20936982,-0.50030184,-0.40960017,-0.15186003,-0.26531996
-0.22827386,-0.05859022,-0.53173947,-0.24803229,-0.21627930,-0.10405396
-0.24166054,0.07427340,-0.49754307,-0.02933912,-0.24580153,0.04903420
-0.22528250,0.16871398,-0.42716005,0.17166610,-0.24780275,0.15709047
-0.18857430,0.21201825,-0.35897276,0.28717214,-0.22751481,0.21761051
-0.14333729,0.20208495,-0.32187307,0.27840650,-0.18783360,0.20922167
-0.09989481,0.14802841,-0.31743053,0.17281938,-0.14046302,0.14830320
-0.06430949,0.06817763,-0.31990454,0.01444801,-0.09725789,0.06626904
-0.03744791,-0.01427309,-0.27887559,-0.13907439,-0.05970734,-0.02352403
-0.01601324,-0.07702844,-0.19915068,-0.24230972,-0.02292129,-0.08704961
0.00499094,-0.10443796,-0.12147282,-0.26944116,0.00664158,-0.11220581
0.02934117,-0.09165124,-0.07553254,-0.23317005,0.03676217,-0.09580847
0.05729011,-0.04592645,-0.08148892,-0.15408370,0.07644725,-0.04652876
0.08469246,0.01543581,-0.11501937,-0.05667316,0.09561683,0.02565554
0.10386981,0.07010478,-0.15906772,0.01658962,0.11219000,0.09331287
0.10594074,0.09734351,-0.18448421,0.05033334,0.10978526,0.11906133
0.08386874,0.08434612,-0.21394198,0.03485131,0.07681233,0.10815950
0.03525337,0.03037455,-0.25017586,-0.02687598,0.02608818,0.04024389
-0.03603399,-0.05263976,-0.30267501,-0.11462831,-0.05041355,-0.05754174
-0.11992675,-0.14333442,-0.34097245,-0.17847423,-0.14117553,-0.16735937
-0.20201246,-0.21712227,-0.39844325,-0.18990351,-0.23640195,-0.25898941
-0.26671062,-0.25353604,-0.46857065,-0.16535181,-0.31238753,-0.30128432
-0.30096153,-0.24246509,-0.51795274,-0.12875658,-0.35567445,-0.29131371
-0.29746180,-0.18732009,-0.49752903,-0.09693037,-0.34076099,-0.23740338
-0.25659182,-0.10408020,-0.42700803,-0.06687814,-0.28255680,-0.15723739
-0.18651099,-0.01645826,-0.31226745,-0.01992176,-0.20505877,-0.06330940
-0.10135896,0.05134091,-0.17597036,0.05775126,-0.11799695,0.02279185
-0.01797981,0.08200267,-0.05085450,0.12032306,-0.02413315,0.06542592
0.04803598,0.07028527,0.02595968,0.13942856,0.04650714,0.06231766
0.08601045,0.02434902,0.03662342,0.09667227,0.09012509,0.01943158
0.09261067,-0.03718609,-0.01524107,0.01380891,0.10180974,-0.04009370
0.07241438,-0.09148558,-0.10040168,-0.07502436,0.08251610,-0.09496681
0.03642823,-0.11899758,-0.16224034,-0.11434466,0.04739810,-0.13024311
-0.00109540,-0.10973862,-0.17979530,-0.08023362,0.00840743,-0.12229255
-0.02673265,-0.06630736,-0.17298216,0.00371064,-0.02049120,-0.07680961
-0.03176684,-0.00265690,-0.16769919,0.09355525,-0.02440874,-0.00555170
-0.01478448,0.06092333,-0.17814486,0.14689009,-0.01023078,0.06320103
0.01779949,0.10489232,-0.18345927,0.16421010,0.02308267,0.11174823
0.05353358,0.11719065,-0.17022777,0.16170655,0.05142823,0.13023718
0.07763186,0.09732814,-0.12151497,0.15159354,0.08382417,0.12172947
0.07759370,0.05643685,-0.04859156,0.14101145,0.07889155,0.07684693
0.04740739,0.01328220,0.00071032,0.11218694,0.04704759,0.02748905
-0.00996817,-0.01238634,-0.00003800,0.05717524,-0.02048001,0.00038848
-0.08272692,-0.00684489,-0.06027112,0.00420787,-0.10474975,-0.00185276
-0.15310357,0.03266594,-0.12884170,-0.01711018,-0.18734098,0.03186991
-0.20235500,0.09679703,-0.16654554,0.03604790,-0.24904100,0.09837494
-0.21647258,0.16716014,-0.17516655,0.13809344,-0.26932124,0.18188161
-0.19093606,0.22257254,-0.14544025,0.23274595,-0.24540202,0.24532061
-0.13298636,0.24633282,-0.08379524,0.26140013,-0.17892999,0.27742296
-0.06053986,0.23201435,-0.00496003,0.22451971,-0.10827707,0.26066727
0.00217552,0.18576105,0.06038284,0.13759287,-0.04124647,0.20350272
0.03118876,0.12426852,0.11116663,0.06262122,0.00345860,0.14379938
0.00976038,0.06912125,0.12681456,0.03021814,-0.02374195,0.08173024
-0.06625172,0.03941906,0.08112410,0.05478192,-0.10145951,0.04396053
-0.18626870,0.04522580,-0.01640238,0.11490281,-0.23332516,0.03989612
-0.32685512,0.08409912,-0.16904689,0.19984689,-0.39811310,0.08892427
-0.45717704,0.14190445,-0.37663347,0.31983992,-0.53938133,0.18417653
-0.54661016,0.19764170,-0.51876199,0.38262603,-0.61492580,0.27511056
-0.57241731,0.23062908,-0.57195282,0.42696497,-0.63400909,0.32964051
-0.52538950,0.22757449,-0.52551252,0.43977275,-0.59652747,0.30494727
-0.41194236,0.18710322,-0.38682392,0.39315617,-0.49485336,0.21709303
-0.25219526,0.12018878,-0.17997496,0.28168413,-0.33229798,0.10637852
-0.07471301,0.04634786,-0.00636610,0.20641606,-0.12740010,0.01219072
0.09049643,-0.01307905,0.17270608,0.11501707,0.07051725,-0.03648665
0.21873241,-0.04223852,0.27910653,0.04494756,0.22168469,-0.04970825
0.29531979,-0.03614711,0.35768259,-0.01203050,0.32147971,-0.02931681
0.31724991,-0.00230112,0.40755260,-0.04805612,0.36092896,0.00893521
0.29169731,0.04202199,0.42006987,-0.04806618,0.33807198,0.07025342
0.23228986,0.07581643,0.38834584,-0.03115129,0.27182326,0.12728422
0.15457091,0.08164756,0.31128484,0.01687557,0.18781846,0.14140659
0.07213115,0.05167027,0.19767258,0.06300117,0.08454218,0.09387996
-0.00556241,-0.00970530,0.07511818,0.07581566,0.00239914,0.01729995
-0.07335766,-0.08740327,-0.04075708,0.03278966,-0.06593644,-0.07799684
-0.12909666,-0.16095440,-0.13672110,-0.06729902,-0.12414345,-0.17076229
-0.17173509,-0.21160924,-0.20989107,-0.18077929,-0.17955722,-0.24817287
-0.19991575,-0.22882343,-0.23461170,-0.27239034,-0.20890328,-0.27186893
-0.21165600,-0.21387294,-0.19995613,-0.29096860,-0.22537056,-0.25938669
-0.20520884,-0.17935513,-0.12731656,-0.22834887,-0.21789004,-0.22447789
-0.18056673,-0.14474987,-0.05922494,-0.13832913,-0.18707274,-0.18540624
-0.14074245,-0.12956577,-0.01600914,-0.06680736,-0.14100771,-0.17452658
-0.09202101,-0.14641651,0.00216597,-0.06017414,-0.08272882,-0.18609638
-0.04280844,-0.19638788,0.01570347,-0.11892761,-0.02734773,-0.23591147
-0.00133161,-0.26827032,0.04471636,-0.18930595,0.01685216,-0.32007056
0.02699318,-0.34192248,0.08600947,-0.25584632,0.04648398,-0.40734420
0.04144915,-0.39464776,0.14604402,-0.26782802,0.05537726,-0.47098903
0.04627336,-0.40847675,0.19373186,-0.25480878,0.05803875,-0.49764718
0.04895888,-0.37597748,0.18912341,-0.22684415,0.07043630,-0.46383218
0.05705330,-0.30273746,0.15082662,-0.18153514,0.10544742,-0.37514967
0.07456308,-0.20578230,0.09753888,-0.11861047,0.12987074,-0.25981306
0.09935976,-0.10852467,0.08107730,-0.01725680,0.16210456,-0.13919079
0.12274932,-0.03392787,0.12796491,0.09957762,0.18136865,-0.04331787
0.13165971,0.00193272,0.19371964,0.18547089,0.18300306,-0.00094790
0.11295371,-0.00604188,0.23112141,0.19529590,0.15142740,-0.00180622
0.05852469,-0.05133536,0.18700528,0.12161147,0.08735524,-0.05269401
-0.03059364,-0.11856730,0.07234066,0.01589483,-0.01101025,-0.13161218
-0.14268870,-0.18850852,-0.05859676,-0.06083740,-0.14233870,-0.21969724
-0.25721680,-0.24361039,-0.19640490,-0.07703437,-0.28719396,-0.28100047
-0.34973699,-0.27229384,-0.30845255,-0.04283154,-0.40431600,-0.31119041
-0.39854875,-0.27081994,-0.36178553,-0.00544225,-0.47473422,-0.29901999
-0.39098734,-0.24248314,-0.36553448,-0.01232869,-0.46620055,-0.28182120
-0.32733809,-0.19479289,-0.32590482,-0.04399621,-0.38702553,-0.25292940
-0.22103554,-0.13592181,-0.28488833,-0.04747521,-0.24861967,-0.20747052
-0.09499430,-0.07180996,-0.25352615,0.00340426,-0.10394922,-0.13523517
0.02481800,-0.00492410,-0.18911669,0.10952374,0.02245975,-0.04686402
0.11654338,0.06504730,-0.11548979,0.23243608,0.12048661,0.05110667
0.16806951,0.13904943,-0.09638458,0.33027822,0.17288582,0.14833950
0.17939926,0.21609048,-0.12157221,0.41481513,0.18156938,0.23910790
0.16112353,0.29139769,-0.16569616,0.45583773,0.16405617,0.33709372
0.12968204,0.35614926,-0.17215444,0.51551002,0.13947526,0.41894334
0.10115819,0.39902730,-0.13512790,0.55754173,0.10438821,0.47384223
0.08579431,0.40916066,-0.07443770,0.56511122,0.09247835,0.48693274
0.08508120,0.37952039,-0.02769177,0.52526665,0.08622470,0.45855604
0.09229706,0.30966024,-0.01240241,0.43578228,0.07563790,0.37960295
0.09610125,0.20690087,-0.03738278,0.32628503,0.07258693,0.27393258
0.08568937,0.08554648,-0.09527285,0.22236766,0.05912558,0.13742192
0.05548459,-0.03568242,-0.14154907,0.08613040,0.03916221,-0.00750988
0.00756721,-0.13731771,-0.17182203,-0.04178636,-0.00277617,-0.12862562
-0.04905786,-0.20297419,-0.17908821,-0.14352900,-0.05304579,-0.21736679
-0.10202406,-0.22243873,-0.16757326,-0.19042598,-0.10987764,-0.24300330
-0.14056037,-0.19339240,-0.14115733,-0.16591051,-0.15206679,-0.22574175
-0.15984837,-0.12153716,-0.12711199,-0.06365786,-0.16748303,-0.15133301
-0.16299223,-0.01927772,-0.14424942,0.09988217,-0.18120048,-0.04166614
-0.15972175,0.09663301,-0.17455910,0.25036845,-0.19076672,0.09052284
-0.16222522,0.20797633,-0.22975431,0.33709243,-0.20573042,0.21022931
-0.17967496,0.29799749,-0.28761876,0.37987909,-0.22762027,0.32507178
-0.21361445,0.35399235,-0.31952852,0.38070360,-0.25986554,0.40112545
-0.25616674,0.36924856,-0.31320265,0.36530039,-0.30204091,0.42292875
-0.29204371,0.34409631,-0.26897973,0.36703309,-0.34345374,0.40192188
-0.30392006,0.28586919,-0.21955995,0.36246419,-0.36857260,0.32937793
-0.27939638,0.20765695,-0.18481687,0.29265800,-0.35539876,0.22958625
-0.21701896,0.12589502,-0.18172131,0.18158343,-0.28675337,0.12071065
-0.12896262,0.05708481,-0.21840011,0.03196281,-0.18187419,0.04264803
-0.03901534,0.01422278,-0.22137371,-0.07993544,-0.06943058,0.00099011
0.02389796,0.00373344,-0.18979628,-0.09665903,0.00774618,-0.00008461
0.03479939,0.02373928,-0.16573708,-0.00917620,0.02905138,0.02312210
-0.01856046,0.06428648,-0.20456769,0.12081531,-0.03548844,0.07211771
-0.13022904,0.10968667,-0.30836761,0.23229633,-0.16793494,0.12039931
-0.27595044,0.14253965,-0.46111628,0.30968067,-0.33619486,0.15911507
-0.41880684,0.14844782,-0.66351247,0.40856409,-0.49434048,0.18562708
-0.51908770,0.12011821,-0.78762442,0.43908840,-0.60474480,0.18058923
-0.54543228,0.05961171,-0.76755083,0.40084395,-0.63959537,0.11828099
-0.48380079,-0.02203242,-0.58839810,0.26797235,-0.58583103,0.00456541
-0.34147208,-0.10781088,-0.32043132,0.09822398,-0.43511531,-0.13901324
-0.14484006,-0.17960209,-0.05620916,-0.05354275,-0.19373388,-0.23946895
0.06823554,-0.22342110,0.17921224,-0.14956227,0.06472726,-0.28534783
0.25904127,-0.23347200,0.33401561,-0.18026125,0.28777453,-0.29431705
0.39821134,-0.21371163,0.46479601,-0.18985189,0.45380315,-0.27900756
0.47238219,-0.17639647,0.52650714,-0.12701631,0.54350676,-0.24770557
0.48543704,-0.13804167,0.54760158,-0.04988367,0.56694537,-0.19825638
0.45433451,-0.11406469,0.52319986,-0.02814769,0.54272666,-0.14587169
0.40131505,-0.11382980,0.45135576,-0.07304464,0.49335351,-0.11861641
0.34540296,-0.13769446,0.35014239,-0.15377420,0.43389902,-0.13067988
0.29620113,-0.17701111,0.25725210,-0.22734852,0.37907449,-0.17009925
0.25200816,-0.21706709,0.20738725,-0.27593860,0.33439025,-0.21125449
0.20264099,-0.24197469,0.16814828,-0.28646094,0.28011019,-0.24708216
0.13561949,-0.23988142,0.11519878,-0.26051179,0.20773272,-0.24964402
0.04318081,-0.20677718,0.01943977,-0.21726090,0.10317381,-0.21623659
-0.07264563,-0.14766344,-0.11790116,-0.14640707,-0.03245712,-0.16171181
-0.19888706,-0.07475347,-0.25316250,-0.04241342,-0.18446825,-0.09352158
-0.31488282,-0.00338143,-0.36090633,0.07794629,-0.33143985,-0.01620232
-0.39876405,0.05293548,-0.43686813,0.18776774,-0.44349087,0.05225457
-0.43476067,0.08657624,-0.46579865,0.25382033,-0.49406938,0.10801305
-0.41861593,0.09766355,-0.44577372,0.24291478,-0.49044247,0.11788530
-0.35907340,0.09311199,-0.37337047,0.17556426,-0.43353831,0.09672241
-0.27484084,0.08330482,-0.29931813,0.12539627,-0.34834597,0.06420381
-0.18810176,0.07766291,-0.22881022,0.10580978,-0.25560673,0.05215862
-0.11692727,0.08075275,-0.16710635,0.08719666,-0.17359023,0.04936050
-0.06936581,0.09037832,-0.10299133,0.05528856,-0.12252918,0.06060670
-0.04139528,0.09838597,-0.04569688,0.02071578,-0.08139121,0.07693127
-0.01952006,0.09393433,0.00417805,0.00428617,-0.05373548,0.07537027
0.01291191,0.06808457,0.04452780,0.01347156,-0.01011823,0.05229067
0.06798886,0.01806389,0.09182556,0.04095296,0.05901622,0.00967669
0.14699769,-0.05037629,0.13701607,0.05609326,0.16078740,-0.06259667
0.23808286,-0.12346898,0.16695757,0.01564160,0.27301586,-0.13432112
0.31886075,-0.18281100,0.16729453,-0.08475117,0.36651040,-0.20897673
0.36328479,-0.21064508,0.17560747,-0.20217647,0.42122745,-0.24807331
0.35050983,-0.19541482,0.17173675,-0.20803919,0.41643135,-0.22989327
0.27272557,-0.13583171,0.13849287,-0.09526714,0.33622889,-0.14004553
0.13920086,-0.04213030,0.05953532,0.07799716,0.18734997,-0.01792247
-0.02498402,0.06595478,-0.09126706,0.24841730,-0.00117999,0.09456989
-0.18526808,0.16396149,-0.24858049,0.37050191,-0.19394460,0.19154724
-0.30705779,0.22887854,-0.39847335,0.42505237,-0.34320693,0.27358965
-0.36531105,0.24499692,-0.49373963,0.40638873,-0.40750657,0.31539558
-0.35124833,0.20784200,-0.46623817,0.31404477,-0.40496284,0.26128271
-0.27416065,0.12519121,-0.33012229,0.20525105,-0.34230364,0.13900660
-0.15791574,0.01502978,-0.14580160,0.13935032,-0.21310198,0.00203020
-0.03347920,-0.09887325,0.04690910,0.08610753,-0.05894214,-0.12531621
0.07001844,-0.19251475,0.17199849,0.00950687,0.06791904,-0.22192604
0.13281892,-0.24690172,0.17109114,-0.05929092,0.15050976,-0.28416872
0.14847533,-0.25178133,0.09415114,-0.08575744,0.17630682,-0.29243063
0.12333641,-0.20715546,-0.00245963,-0.04750950,0.16518219,-0.24126479
0.07226361,-0.12249002,-0.10367521,0.04404236,0.11100413,-0.13758999
0.01246251,-0.01406587,-0.16935006,0.15711421,0.03645641,-0.00945750
-0.04224325,0.09874543,-0.19856311,0.27251008,-0.03760517,0.10976329
-0.08477979,0.19740206,-0.21317405,0.36906359,-0.09968418,0.21641636
-0.11498388,0.26753741,-0.24602921,0.45609871,-0.14232680,0.29746215
-0.13699711,0.30119168,-0.27000645,0.53553718,-0.17416784,0.33626827
-0.15535144,0.29766104,-0.27348283,0.56603950,-0.20572868,0.33754887
-0.17158307,0.26294630,-0.25978369,0.52275574,-0.23212608,0.29324124
-0.18284058,0.20799215,-0.23265617,0.42984504,-0.24765894,0.22402222
-0.18301401,0.14607702,-0.21162166,0.30607000,-0.24887102,0.15094942
-0.16579718,0.08984920,-0.18508285,0.17742883,-0.22407539,0.09182695
-0.12825762,0.04859229,-0.15958175,0.10354614,-0.18321988,0.04368532
-0.07325881,0.02630921,-0.11669645,0.09301849,-0.10754655,0.02983035
-0.00954482,0.02109720,-0.05623124,0.11333712,-0.02883651,0.02953316
0.05073234,0.02602847,0.00910821,0.14164957,0.03728992,0.04054116
0.09617897,0.03138169,0.05637394,0.14814317,0.09232398,0.04909579
0.12039712,0.02767482,0.06056515,0.12684999,0.11982112,0.04919707
0.12455217,0.00865604,0.04401102,0.08952730,0.13097382,0.02330299
0.11711467,-0.02666154,0.03193800,0.05606843,0.11984106,-0.01522569
0.11069862,-0.07361610,0.02480082,0.00774913,0.12626765,-0.06886227
0.11707588,-0.12337772,0.02141898,-0.04241020,0.13698634,-0.12635916
0.14223031,-0.16589336,0.01846254,-0.07668025,0.18287692,-0.17311902
0.18340336,-0.19335417,0.01796686,-0.07681933,0.23216231,-0.21059777
0.22941371,-0.20297661,0.02490970,-0.03544652,0.29453359,-0.21580336
0.26433796,-0.19803035,0.03920976,0.02635314,0.33469774,-0.21352287
0.27335409,-0.18659082,0.04605644,0.07080582,0.35345869,-0.20036473
0.24866424,-0.17828917,0.04078487,0.05346290,0.32879485,-0.18820274
0.19327533,-0.18010956,0.00641790,-0.03202864,0.27054761,-0.18375468
0.12110605,-0.19275512,-0.05531255,-0.13235061,0.18837461,-0.19645121
0.05317400,-0.20906042,-0.10784408,-0.19534075,0.11142184,-0.21791514
0.01103888,-0.21533206,-0.13072835,-0.18363886,0.06319802,-0.23406840
0.00971350,-0.19551015,-0.13062678,-0.10019851,0.06359863,-0.21358376
0.05251401,-0.13698598,-0.11773752,0.01350328,0.09994396,-0.14972818
