I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
-0.32121459,-0.35242658,-0.72486711,-0.76287001,-3.21214590,-3.52426582
-0.23182499,-0.30540136,-0.62128091,-0.84644431,-2.31824989,-3.05401362
-0.14059084,-0.23394381,-0.49268129,-0.92926234,-1.40590836,-2.33943806
-0.06167407,-0.13903789,-0.40919229,-0.94165361,-0.61674069,-1.39037893
-0.00650642,-0.02528300,-0.09600940,-0.55028874,-0.06506419,-0.25282996
0.01892593,0.09703801,0.25448257,1.09593809,0.18925927,0.97038010
0.01503405,0.21175455,0.15219975,2.05505037,0.15034053,2.11754547
-0.01237365,0.29906686,-0.20337357,3.01213765,-0.12373651,2.99066864
-0.05456776,0.33989119,-0.55696028,3.40831828,-0.54567763,3.39891192
-0.10290819,0.32103566,-1.01441288,3.23405051,-1.02908187,3.21035660
-0.15132318,0.23950959,-1.03228617,2.43956065,-1.51323177,2.39509589
-0.19743732,0.10444235,-0.88931054,1.06171834,-1.97437321,1.04442351
-0.24204475,-0.06417776,-0.86196727,-0.41564873,-2.42044747,-0.64177761
-0.28722665,-0.23970241,-0.83785367,-0.65880716,-2.87226647,-2.39702412
-0.33389688,-0.39475963,-0.69974995,-0.83187795,-3.33896877,-3.94759626
-0.37976641,-0.50718472,-0.64140731,-0.88189775,-3.79766410,-5.07184717
-0.41858191,-0.56426041,-0.62276888,-0.88427198,-4.18581912,-5.64260414
-0.44106266,-0.56420327,-0.63610524,-0.85695440,-4.41062656,-5.64203270
-0.43737435,-0.51478147,-0.66869146,-0.81198794,-4.37374345,-5.14781471
-0.40042689,-0.42987273,-0.71077079,-0.75808138,-4.00426888,-4.29872732
-0.32894388,-0.32534147,-0.74967104,-0.70829040,-3.28943877,-3.25341467
-0.22923752,-0.21564552,-0.75531381,-0.70029062,-2.29237515,-2.15645525
-0.11494902,-0.11209621,-0.73104662,-0.68947285,-1.14949021,-1.12096212
-0.00459277,-0.02290694,-0.02924551,-0.63817900,-0.04592769,-0.22906945
0.08259324,0.04560108,1.00416851,0.57748353,0.82593243,0.45601080
0.13143451,0.08770854,1.33761704,0.94052261,1.31434511,0.87708545
0.13491679,0.09794097,1.36334670,0.96559054,1.34916786,0.97940966
0.09636993,0.07214427,0.98473614,0.72552329,0.96369930,0.72144274
0.02898815,0.00972758,0.19533394,0.05444954,0.28988149,0.09727580
-0.04734338,-0.08388303,-0.54103255,-0.84115213,-0.47343376,-0.83883032
-0.11117252,-0.19585457,-0.45930508,-0.91669917,-1.11172517,-1.95854570
-0.14520939,-0.30668444,-0.35942128,-0.97355562,-1.45209390,-3.06684440
-0.14106918,-0.39343351,-0.26184598,-1.03591263,-1.41069184,-3.93433509
-0.10164063,-0.43488545,-0.10580517,-1.09730840,-1.01640630,-4.34885451
-0.04031201,-0.41723009,0.05644647,-1.13883960,-0.40312008,-4.17230087
0.02283547,-0.33846896,0.23250462,-1.16070473,0.22835474,-3.38468956
0.06686596,-0.20995914,0.46819669,-1.13882017,0.66865956,-2.09959140
0.07621796,-0.05431223,0.82458013,-0.70214194,0.76217961,-0.54312233
0.04550012,0.09999857,0.44663855,0.96072257,0.45500123,0.99998569
-0.01861678,0.22587864,-0.26612079,2.34416509,-0.18616783,2.25878639
-0.09906960,0.30458707,-1.08172584,2.95176125,-0.99069597,3.04587066
-0.17324493,0.33033619,-1.15282822,3.20342374,-1.73244933,3.30336193
-0.21963044,0.31109789,-1.14396036,3.02156520,-2.19630435,3.11097889
-0.22431458,0.26536933,-1.11265564,2.61405993,-2.24314579,2.65369330
-0.18535613,0.21591988,-1.06819284,2.15135860,-1.85356130,2.15919883
-0.11363600,0.18249091,-0.96733755,1.90434527,-1.13635998,1.82490907
-0.02984656,0.17573834,-0.22866786,1.60511827,-0.29846561,1.75738337
0.04154297,0.19428995,0.44474095,1.84179938,0.41542971,1.94289954
0.07954998,0.22577459,0.77454007,2.18762660,0.79549979,2.25774590
0.07295675,0.25140415,0.64816797,2.46660399,0.72956750,2.51404151
0.02365931,0.25256772,0.04981987,2.48694158,0.23659312,2.52567719
-0.05396588,0.21728918,-0.63709623,2.06442904,-0.53965884,2.17289180
-0.13748646,0.14449052,-0.91155982,1.28389275,-1.37486462,1.44490517
-0.20323670,0.04474572,-1.12129951,0.26669577,-2.03236703,0.44745721
-0.23337613,-0.06265035,-1.02071798,-0.25283492,-2.33376129,-0.62650354
-0.22094633,-0.15531275,-0.87800157,-0.62892008,-2.20946330,-1.55312747
-0.17134308,-0.21429703,-0.67794269,-0.85392290,-1.71343083,-2.14297028
-0.09980170,-0.22950585,-0.42214465,-1.02214098,-0.99801697,-2.29505848
-0.02581491,-0.20235917,-0.13725746,-1.10539424,-0.25814908,-2.02359172
0.03357667,-0.14500676,0.23780207,-1.11217034,0.33576673,-1.45006758
0.06931093,-0.07643295,0.71363240,-0.89990896,0.69310929,-0.76432950
0.08275215,-0.01671813,1.00397110,-0.38407540,0.82752151,-0.16718129
0.08423706,0.01879019,1.05335081,0.21470314,0.84237063,0.18790185
0.08826594,0.02370126,1.03763151,0.29903868,0.88265944,0.23701264
0.10708591,0.00205521,1.19480383,0.01852927,1.07085910,0.02055207
0.14502171,-0.03325115,1.15236175,-0.38911155,1.45021709,-0.33251154
0.19569917,-0.06450963,1.19468522,-0.31138361,1.95699167,-0.64509630
0.24332978,-0.07448822,1.23252475,-0.24993014,2.43329776,-0.74488223
0.26780216,-0.05146532,1.29662585,-0.09025711,2.67802159,-0.51465322
0.25194261,0.00732846,1.41057658,0.29259440,2.51942612,0.07328456
0.18844849,0.09470363,1.54409409,0.94707561,1.88448488,0.94703634
0.08398298,0.19511146,0.81948727,1.97086847,0.83982982,1.95111463
-0.04121756,0.28836119,-0.42366573,3.03825641,-0.41217563,2.88361193
-0.15840102,0.35447794,-1.08620930,3.51166582,-1.58401023,3.54477943
-0.23860540,0.37850145,-1.09766138,3.65086055,-2.38605399,3.78501451
-0.26162581,0.35409011,-1.09459817,3.51169109,-2.61625815,3.54090112
-0.22271960,0.28510360,-1.06819189,2.84364009,-2.22719600,2.85103604
-0.13476497,0.18480795,-0.97646153,1.98098004,-1.34764968,1.84807947
-0.02501048,0.07287820,-0.37658516,1.16983211,-0.25010478,0.72878203
0.07270391,-0.02913517,0.40635175,-0.59572393,0.72703908,-0.29135169
0.12788690,-0.10285130,0.87910002,-0.61602366,1.27886902,-1.02851300
0.12240129,-0.13743618,0.73225474,-0.88381863,1.22401290,-1.37436179
0.05571921,-0.13222955,0.36972204,-1.08253288,0.55719208,-1.32229545
-0.05518597,-0.09689063,-0.63685644,-0.75124049,-0.55185968,-0.96890634
-0.18119859,-0.04889117,-1.02184606,-0.29841721,-1.81198593,-0.48891171
-0.28988363,-0.00884386,-1.17057884,0.07439370,-2.89883632,-0.08843862
-0.35492030,0.00523828,-1.17030954,0.13744929,-3.54920303,0.05238278
-0.36318354,-0.01672817,-1.18869448,0.11055922,-3.63183542,-0.16728169
-0.31737866,-0.07348135,-1.13453174,-0.14495662,-3.17378662,-0.73481353
-0.23367002,-0.15202100,-0.93168867,-0.53634918,-2.33670020,-1.52020997
-0.13541301,-0.23059017,-0.55004114,-0.91541570,-1.35413005,-2.30590173
-0.04532905,-0.28444517,-0.17105520,-1.07161701,-0.45329047,-2.84445172
0.02115432,-0.29296316,0.12668213,-1.11649776,0.21154320,-2.92963157
0.05924967,-0.24611995,0.33451849,-1.11512148,0.59249674,-2.46119945
0.07399407,-0.14839399,0.55569673,-1.04852593,0.73994065,-1.48393992
0.07597001,-0.01876399,0.92439163,-0.29191160,0.75970013,-0.18763995
0.07549436,0.11346810,0.88530290,1.12056696,0.75494361,1.13468099
0.07768572,0.21607092,0.79354322,2.28448892,0.77685715,2.16070917
0.08038557,0.26251746,0.82491970,2.70957804,0.80385574,2.62517456
0.07572992,0.23940220,0.78167957,2.47381163,0.75729919,2.39402196
0.05469076,0.15042930,0.57503724,1.63755679,0.54690762,1.50429303
0.01268527,0.01569436,-0.17380761,0.12798798,0.12685271,0.15694358
-0.04615254,-0.13364982,-0.43728396,-0.96626586,-0.46152539,-1.33649815
-0.10802290,-0.26386051,-0.44362879,-0.97857243,-1.08022904,-2.63860513
-0.15261217,-0.34774410,-0.39226007,-0.99250150,-1.52612170,-3.47744105
-0.15955711,-0.37176304,-0.37325120,-1.01367033,-1.59557115,-3.71763041
-0.11608012,-0.33900159,-0.25708798,-1.06061065,-1.16080122,-3.39001586
-0.02302419,-0.26714467,0.00893655,-1.13052237,-0.23024191,-2.67144673
0.10312566,-0.18216959,0.61577970,-1.06173158,1.03125656,-1.82169587
0.23338830,-0.10978809,1.15078175,-0.41869321,2.33388303,-1.09788092
0.33400350,-0.06737433,1.28786349,-0.06590766,3.34003501,-0.67374332
0.37648371,-0.05893831,1.33133328,0.03519578,3.76483707,-0.58938307
0.34681620,-0.07470391,1.29315388,-0.12876624,3.46816196,-0.74703911
0.25073154,-0.09534290,1.19716215,-0.41374907,2.50731536,-0.95342897
0.11310780,-0.09939038,0.95734835,-0.84198695,1.13107800,-0.99390385
-0.02857342,-0.07132367,-0.53861827,-0.82574898,-0.28573423,-0.71323670
-0.13486818,-0.00757015,-1.12526822,-0.10619365,-1.34868178,-0.07570152
-0.17588153,0.08160224,-1.13898194,0.33927792,-1.75881528,0.81602236
-0.14007492,0.17498993,-1.21444583,1.77107835,-1.40074916,1.74989925
-0.03760626,0.24723138,-0.48650789,2.49244547,-0.37606261,2.47231377
0.10284722,0.27723159,0.98978299,2.73182273,1.02847223,2.77231586
0.24277594,0.25543455,1.71948516,2.64888477,2.42775937,2.55434546
0.34529795,0.18749559,1.67203987,2.20367193,3.45297954,1.87495591
0.38581735,0.09306854,1.51813757,1.33523071,3.85817346,0.93068543
0.35862308,0.00001739,1.33908308,0.46785685,3.58623079,0.00017385
0.27752472,-0.06413488,1.17154300,-0.14312288,2.77524718,-0.64134885
0.17055383,-0.08079038,1.02911079,-0.50680774,1.70553831,-0.80790380
0.07063092,-0.04613313,0.81788570,-0.57666367,0.70630918,-0.46133126
0.00530036,0.02763593,0.33230612,0.41630405,0.05300363,0.27635931
-0.01120179,0.11610195,0.05224116,1.19361985,-0.11201791,1.16101951
0.01882007,0.19028500,0.16301128,2.01312590,0.18820070,1.90284998
0.07872992,0.22572431,0.82489783,2.36237597,0.78729917,2.25724314
0.14415570,0.21014922,1.53572285,2.24616647,1.44155696,2.10149225
0.19155176,0.14736006,1.62202764,1.57706165,1.91551760,1.47360055
0.20580389,0.05616080,1.50762582,0.87587738,2.05803887,0.56160796
0.18443961,-0.03525290,1.30240488,0.07996062,1.84439611,-0.35252902
0.13727811,-0.09764629,0.99519658,-0.57490391,1.37278107,-0.97646295
0.08194915,-0.10923658,0.72540462,-0.84749806,0.81949151,-1.09236579
0.03707929,-0.06176104,0.47412241,-0.65762872,0.37079289,-0.61761042
0.01563443,0.03759935,0.41901571,0.55305219,0.15634428,0.37599345
0.02071882,0.16881846,0.26453149,1.70574796,0.20718823,1.68818457
0.04516480,0.30512065,0.40078637,3.04960299,0.45164803,3.05120647
0.07486887,0.42053496,0.74869704,4.20083809,0.74868869,4.20534963
0.09452662,0.49654916,0.98410553,4.98316240,0.94526617,4.96549157
0.09363421,0.52594546,0.94739085,5.32103634,0.93634205,5.25945460
0.07060590,0.51292094,0.68793011,5.09103394,0.70605900,5.12920940
0.03358224,0.46983591,0.27201167,4.48291159,0.33582243,4.69835908
-0.00230425,0.41198073,-0.04551420,3.96584201,-0.02304248,4.11980734
-0.02020408,0.35227463,-0.12010325,3.45761704,-0.20204078,3.52274634
-0.00751022,0.29766861,0.09404407,2.95937324,-0.07510220,2.97668614
0.03955041,0.24830344,0.60725111,2.52312255,0.39550408,2.48303435
0.11423939,0.19944499,1.36399925,2.01870966,1.14239387,1.99444986
0.20107488,0.14524480,1.74058282,1.58861101,2.01074876,1.45244803
0.28041352,0.08277871,1.69159627,1.20677912,2.80413519,0.82778708
0.33429637,0.01478546,1.58390212,0.67978394,3.34296367,0.14785456
0.35163398,-0.04995333,1.46510053,0.23288091,3.51633977,-0.49953327
0.33107871,-0.09877867,1.35218513,-0.09125295,3.31078715,-0.98778670
0.28073908,-0.11913610,1.26357520,-0.29599732,2.80739082,-1.19136102
0.21494634,-0.10299752,1.20834863,-0.41196293,2.14946337,-1.02997517
0.14923327,-0.05018044,1.25138915,-0.33882749,1.49233274,-0.50180435
0.09522399,0.03061872,1.21715164,0.15474519,0.95223986,0.30618719
0.05710395,0.12350729,0.72015929,1.23577833,0.57103951,1.23507293
0.03077401,0.20933569,0.31784964,2.12806797,0.30774008,2.09335689
0.00589192,0.27070436,-0.00709253,2.66145539,0.05891923,2.70704363
-0.02993009,0.29651475,-0.30219024,2.96916938,-0.29930085,2.96514751
-0.08617914,0.28469943,-0.81982666,2.83261228,-0.86179141,2.84699430
-0.16536970,0.24235606,-0.95360929,2.48554611,-1.65369705,2.42356061
-0.26117554,0.18332823,-0.90500438,1.93875086,-2.61175545,1.83328233
-0.35940156,0.12405608,-0.85001653,1.48732305,-3.59401560,1.24056080
-0.44155933,0.07901377,-1.01935148,0.24803308,-4.41559330,0.79013774
-0.49002387,0.05711286,-1.16385055,0.18278366,-4.90023873,0.57112865
-0.49327411,0.06007654,-1.19140661,0.21957459,-4.93274110,0.60076539
-0.44968165,0.08311595,-1.18830609,0.45942229,-4.49681653,0.83115949
-0.36870953,0.11749269,-1.14089787,1.31866324,-3.68709529,1.17492689
-0.26909333,0.15397339,-1.16554201,1.69546211,-2.69093330,1.53973387
-0.17440239,0.18595287,-1.17217898,1.91263211,-1.74402392,1.85952867
-0.10709688,0.21120341,-1.02600205,1.98804224,-1.07096882,2.11203413
-0.08262196,0.23172727,-0.83078861,2.26805735,-0.82621960,2.31727273
-0.10510574,0.25186837,-1.03952730,2.53031087,-1.05105740,2.51868373
-0.16584774,0.27545051,-1.18525743,2.74871039,-1.65847739,2.75450515
-0.24509229,0.30305220,-1.19085705,3.00869226,-2.45092289,3.03052198
-0.31674611,0.33049109,-1.20096660,3.39176226,-3.16746105,3.30491093
-0.35492692,0.34918642,-1.21130550,3.57480073,-3.54926921,3.49186418
-0.34071668,0.34842605,-1.21074617,3.51908278,-3.40716682,3.48426048
-0.26737813,0.31889504,-1.19901454,3.15459800,-2.67378127,3.18895037
-0.14262508,0.25634252,-1.14038420,2.66586375,-1.42625085,2.56342523
0.01274849,0.16413611,0.15779155,1.56254029,0.12748491,1.64136111
0.16964386,0.05372939,1.33351326,0.68008769,1.69643862,0.53729391
0.29768686,-0.05732487,1.20656502,0.05936945,2.97686860,-0.57324874
0.37271398,-0.14942597,1.07510269,-0.37038985,3.72713981,-1.49425967
0.38273196,-0.20597527,1.00779903,-0.54789704,3.82731956,-2.05975270
0.33072235,-0.21797961,0.96493793,-0.65562594,3.30722352,-2.17979609
0.23349014,-0.18680811,0.92409307,-0.73763418,2.33490145,-1.86808114
0.11684438,-0.12417822,0.84122759,-0.84197611,1.16844378,-1.24178224
0.00844670,-0.04922454,-0.06651719,-0.76663446,0.08446704,-0.49224540
-0.06964210,0.01663806,-0.71911722,-0.01428256,-0.69642102,0.16638060
-0.10657186,0.05566341,-0.85819322,0.52712077,-1.06571864,0.55663413
-0.10484767,0.05884563,-0.93413913,0.53764707,-1.04847669,0.58845629
-0.07841909,0.02861629,-0.89159536,0.09994502,-0.78419093,0.28616289
-0.04736071,-0.02168895,-0.56212395,-0.46759981,-0.47360706,-0.21688947
-0.03085254,-0.07153741,-0.36484173,-0.75377625,-0.30852536,-0.71537412
-0.04071212,-0.09909920,-0.38133815,-0.91996241,-0.40712120,-0.99099195
-0.07756188,-0.08769614,-0.69289887,-0.80892414,-0.77561881,-0.87696143
-0.13086877,-0.03095743,-1.08722973,-0.27010459,-1.30868768,-0.30957434
-0.18282424,0.06482762,-1.14153624,0.44371217,-1.82824236,0.64827624
-0.21474940,0.18189024,-1.13535392,1.83723152,-2.14749402,1.81890242
-0.21384091,0.29542349,-1.23860085,2.82077813,-2.13840912,2.95423489
-0.17792340,0.38007449,-1.26631117,3.69114280,-1.77923404,3.80074488
-0.11651752,0.41668200,-1.17536020,3.94157720,-1.16517515,4.16681998
-0.04777353,0.39737687,-0.58465517,3.86845946,-0.47773531,3.97376871
0.00774708,0.32762898,0.00360383,3.17658281,0.07747082,3.27628976
0.03432548,0.22469716,0.21629898,2.13662148,0.34325480,2.24697156
0.02682532,0.11296149,0.16599733,1.24683452,0.26825318,1.12961492
-0.00718453,0.01748879,-0.32544765,0.27311167,-0.07184535,0.17488787
-0.04982558,-0.04235095,-0.53976804,-0.35633451,-0.49825576,-0.42350946
-0.07915755,-0.05746727,-0.67398435,-0.55203032,-0.79157546,-0.57467272
-0.07721517,-0.03065318,-0.72618496,-0.44815964,-0.77215166,-0.30653181
-0.03703980,0.02507517,-0.35727599,0.18580595,-0.37039803,0.25075165
0.03386672,0.09074756,0.48294687,1.02336287,0.33866721,0.90747560
0.11510241,0.14695581,1.30646122,1.33546567,1.15102415,1.46955810
0.17968142,0.17898324,1.69263709,1.77183747,1.79681418,1.78983241
0.20316358,0.18013966,1.73183644,1.72522330,2.03163580,1.80139663
0.17256697,0.15252347,1.61694145,1.45060742,1.72566971,1.52523467
0.09194657,0.10525324,0.96103984,1.05423319,0.91946570,1.05253244
-0.01749006,0.05096001,-0.28875595,0.58687508,-0.17490064,0.50960014
-0.12309360,0.00178054,-0.88768589,-0.06172303,-1.23093597,0.01780538
-0.19070555,-0.03387929,-1.04389322,-0.18888348,-1.90705548,-0.33879286
-0.19570387,-0.05291532,-1.06218660,-0.25761700,-1.95703872,-0.52915319
-0.13154273,-0.05716308,-0.93369985,-0.42942068,-1.31542727,-0.57163083
-0.01285975,-0.05149708,-0.09080792,-0.86458409,-0.12859752,-0.51497075
0.12807788,-0.04126091,1.09832311,-0.30811322,1.28077880,-0.41260906
0.25065737,-0.03003956,1.31146359,0.06726440,2.50657368,-0.30039556
0.31809591,-0.01856688,1.37740815,0.18219224,3.18095906,-0.18566876
0.30866190,-0.00507897,1.42874050,0.26068160,3.08661900,-0.05078969
0.22234262,0.01314109,1.44061804,0.22945446,2.22342625,0.13141086
0.08079969,0.03772775,0.95527154,0.39195365,0.80799686,0.37727747
-0.07937726,0.06758112,-0.91531765,0.40343615,-0.79377263,0.67581115
-0.21792708,0.09832107,-0.99519694,0.94150382,-2.17927084,0.98321073
-0.30302821,0.12315357,-1.03751051,1.34696436,-3.03028208,1.23153568
-0.32035428,0.13492594,-1.05780947,1.55389774,-3.20354279,1.34925941
-0.27620907,0.12869361,-1.04581833,1.45603681,-2.76209072,1.28693614
-0.19386964,0.10389928,-0.97719997,0.96556902,-1.93869638,1.03899284
-0.10453919,0.06535440,-1.14857364,0.85871446,-1.04539187,0.65354398
-0.03609580,0.02258172,-0.56857193,0.03517087,-0.36095797,0.22581715
-0.00351797,-0.01239618,-0.21890479,-0.33878988,-0.03517972,-0.12396177
-0.00424199,-0.02822819,-0.15190780,-0.41558936,-0.04241992,-0.28228186
-0.01997639,-0.01744468,-0.18051676,-0.39836445,-0.19976386,-0.17444677
-0.02425860,0.02125572,-0.18008882,0.07928220,-0.24258599,0.21255723
0.00694646,0.08234810,0.26468340,1.04269695,0.06946459,0.82348102
0.08535968,0.15468729,0.99410433,1.37937558,0.85359676,1.54687295
0.20473001,0.22427517,1.72682035,2.24553013,2.04730010,2.24275170
0.34147928,0.27784180,1.94012475,2.95213675,3.41479285,2.77841803
0.46156579,0.30626892,2.05118132,3.43073034,4.61565792,3.06268924
0.53134732,0.30693573,2.08623719,3.51012731,5.31347325,3.06935732
0.52883524,0.28436858,2.07259965,3.31372547,5.28835236,2.84368576
0.45155771,0.24903250,2.01666880,2.87724066,4.51557707,2.49032501
0.31834778,0.21458441,1.93146586,2.33865142,3.18347782,2.14584406
0.16436606,0.19428872,1.64905179,1.83671665,1.64366065,1.94288715
0.03088688,0.19748839,0.33195624,1.93449795,0.30886884,1.97488387
-0.04692055,0.22699365,-0.32124114,2.25860596,-0.46920551,2.26993648
-0.05035638,0.27802091,-0.24864264,2.82933593,-0.50356382,2.78020907
0.01752202,0.33895008,0.48124892,3.40131116,0.17522024,3.38950078
0.13323987,0.39375633,1.49022388,3.81668425,1.33239868,3.93756328
0.26029216,0.42559881,2.23572135,4.26419210,2.60292164,4.25598805
0.36011524,0.42078601,2.30275679,4.47701693,3.60115239,4.20786012
0.40315209,0.37223323,2.23248243,3.95945287,4.03152089,3.72233229
0.37665381,0.28160301,2.08713055,3.03282857,3.76653807,2.81603005
0.28706071,0.15956784,1.84637260,1.71514010,2.87060712,1.59567845
0.15663530,0.02401836,1.51481044,0.42746505,1.56635304,0.24018356
0.01584408,-0.10350494,-0.06923804,-1.02692664,0.15844082,-1.03504939
-0.10579304,-0.20244191,-0.23619592,-0.81942749,-1.05793041,-2.02441907
-0.18741599,-0.25787536,-0.44650933,-0.81761879,-1.87415994,-2.57875359
-0.22087176,-0.26409369,-0.55422938,-0.80407810,-2.20871755,-2.64093687
-0.21028484,-0.22608951,-0.61876166,-0.79259384,-2.10284839,-2.26089512
-0.16790850,-0.15846575,-0.70274317,-0.72094285,-1.67908498,-1.58465754
-0.10818586,-0.08184614,-0.78872871,-0.60520566,-1.08185865,-0.81846140
-0.04235025,-0.01755866,-0.49162149,-0.54629904,-0.42350252,-0.17558665
0.02456091,0.01810334,0.50436473,0.03947329,0.24560913,0.18103344
0.09349004,0.01850702,1.09985662,0.17348725,0.93490044,0.18507018
0.16843576,-0.01116488,1.29756439,0.11715417,1.68435756,-0.11164881
0.25231640,-0.05500421,1.27815557,-0.10868283,2.52316397,-0.55004214
0.34348267,-0.09062769,1.30286002,-0.13514376,3.43482667,-0.90627687
0.43437491,-0.09558935,1.37500668,0.00251354,4.34374906,-0.95589349
0.51289552,-0.05425955,1.51345968,0.42833835,5.12895523,-0.54259553
0.56595791,0.03678225,1.70371938,1.22511601,5.65957906,0.36782246
0.58380860,0.16649539,1.94352913,2.40146947,5.83808602,1.66495391
0.56342203,0.31111486,2.18283343,3.68469405,5.63422027,3.11114857
0.50963563,0.43961673,2.36867642,4.81208706,5.09635625,4.39616728
0.43357379,0.52155494,2.47479916,5.50337744,4.33573789,5.21554937
0.34895565,0.53515703,2.47149849,5.42360687,3.48955648,5.35157034
0.26769265,0.47339979,2.33133721,4.59004641,2.67692647,4.73399790
0.19644787,0.34628492,1.98336220,3.39337993,1.96447874,3.46284916
0.13545067,0.17857882,1.42291343,1.79704165,1.35450668,1.78578823
0.07998143,0.00357354,1.16602850,0.13812453,0.79981427,0.03573543
0.02389626,-0.14541387,0.23823939,-1.03164649,0.23896261,-1.45413874
-0.03625333,-0.24341312,0.07963324,-0.95716023,-0.36253334,-2.43413119
-0.09822088,-0.27968156,-0.14653614,-0.96246088,-0.98220880,-2.79681564
-0.15351415,-0.25946532,-0.38020155,-0.90819293,-1.53514154,-2.59465325
-0.18971083,-0.20123454,-0.62150460,-0.74944288,-1.89710827,-2.01234538
-0.19495125,-0.13033118,-0.85211694,-0.52428156,-1.94951246,-1.30331179
-0.16302484,-0.07102192,-0.95962459,-0.36845863,-1.63024842,-0.71021923
-0.09712386,-0.03938825,-0.83922303,-0.45751697,-0.97123861,-0.39388250
-0.01069224,-0.03917629,-0.12297203,-0.84152871,-0.10692240,-0.39176291
0.07525468,-0.06176872,0.85217339,-0.68435115,0.75254676,-0.61768717
0.13774120,-0.09013277,1.01562488,-0.61965042,1.37741197,-0.90132770
0.15870158,-0.10535404,0.99201506,-0.67617959,1.58701581,-1.05354038
0.13089611,-0.09357517,0.95148367,-0.76224440,1.30896112,-0.93575166
0.06085398,-0.05106796,0.66452932,-0.77207422,0.60853982,-0.51067955
-0.03229016,0.01420071,-0.51200509,-0.16589543,-0.32290161,0.14200708
-0.12190380,0.08500011,-0.92002600,0.55945534,-1.21903795,0.85000107
-0.18146574,0.14045883,-1.10211444,1.46661854,-1.81465741,1.40458828
-0.19239333,0.16304387,-1.11980999,1.70580018,-1.92393330,1.63043873
-0.14968308,0.14462109,-1.08479249,1.67367899,-1.49683080,1.44621085
-0.06360513,0.08961149,-0.75013256,1.06165433,-0.63605133,0.89611486
0.04310319,0.01417938,0.28933769,-0.25774574,0.43103189,0.14179379
0.14171926,-0.05835374,0.94916373,-0.37915325,1.41719263,-0.58353738
0.20574996,-0.10447963,0.97189897,-0.52695417,2.05749963,-1.04479633
0.21843064,-0.10771065,1.03360569,-0.49861768,2.18430642,-1.07710648
0.17731147,-0.06379122,1.13344073,-0.39311373,1.77311465,-0.63791220
0.09464943,0.01771035,1.07713175,0.04402526,0.94649426,0.17710350
-0.00639753,0.11594657,-0.19422942,1.15815651,-0.06397525,1.15946574
-0.09853995,0.20472969,-0.98894864,2.04898405,-0.98539947,2.04729686
-0.15803356,0.26010002,-1.08692956,2.59721613,-1.58033562,2.60100021
-0.17103151,0.26728093,-1.09070420,2.65572405,-1.71031511,2.67280927
-0.13687375,0.22497851,-1.03854883,2.28958988,-1.36873750,2.24978510
-0.06755278,0.14579046,-0.47746328,1.73077440,-0.67552776,1.45790458
0.01626365,0.05264342,0.03430306,0.26610023,0.16263651,0.52643422
0.09131691,-0.02766952,0.76187342,-0.52887100,0.91316912,-0.27669525
0.13811392,-0.07197040,0.99325573,-0.40189889,1.38113923,-0.71970396
0.14578971,-0.06707384,0.97268385,-0.56115037,1.45789707,-0.67073837
0.11428080,-0.01331110,1.09565079,-0.32559362,1.14280797,-0.13311105
0.05347402,0.07569500,0.49917281,0.81650549,0.53474020,0.75694997
-0.02013492,0.17683237,-0.25628254,1.69909739,-0.20134923,1.76832371
-0.08811418,0.26374025,-0.98001355,2.49334502,-0.88114181,2.63740250
-0.13471756,0.31374813,-1.08422482,3.10215163,-1.34717561,3.13748131
-0.15026963,0.31367986,-1.09060526,3.13085437,-1.50269627,3.13679857
-0.13263445,0.26309311,-1.04974496,2.68073249,-1.32634453,2.63093115
-0.08671374,0.17427464,-0.70219880,1.83571184,-0.86713742,1.74274635
-0.02246135,0.06917570,-0.20576286,0.90853834,-0.22461347,0.69175697
0.04779218,-0.02578892,0.15047440,-0.66929913,0.47792176,-0.25788923
0.11189701,-0.08572176,0.84123451,-0.64450479,1.11897012,-0.85721757
0.15974985,-0.09259244,1.01248372,-0.54171568,1.59749854,-0.92592438
0.18425927,-0.03883475,1.24688840,-0.07617676,1.84259268,-0.38834745
0.18155175,0.07142001,1.47862363,0.75628322,1.81551749,0.71420013
0.15077270,0.22351010,1.50920498,2.33969927,1.50772704,2.23510104
0.09385430,0.39535525,0.98196459,3.77620506,0.93854302,3.95355249
0.01546314,0.56174038,0.21507505,5.17022371,0.15463135,5.61740381
-0.07691107,0.69888518,-0.56428486,6.75724649,-0.76911068,6.98885183
-0.17299329,0.78847705,-1.07653844,8.24896908,-1.72993290,7.88477047
-0.26025655,0.82052783,-1.12376380,8.51374054,-2.60256548,8.20527835
-0.32523725,0.79465635,-1.13532352,8.36371040,-3.25237255,7.94656346
-0.35566625,0.71965578,-1.12700868,7.56827116,-3.55666251,7.19655782
-0.34310567,0.61145805,-1.09809422,6.33587694,-3.43105668,6.11458050
-0.28546944,0.48984647,-1.06604612,4.93774223,-2.85469436,4.89846474
-0.18864838,0.37448402,-1.02318764,3.84237480,-1.88648380,3.74484015
-0.06654347,0.28098728,-0.51196408,2.77442837,-0.66543470,2.80987277
0.06085473,0.21784173,0.85742182,1.97253406,0.60854732,2.17841732
0.17118727,0.18487108,1.66525567,1.62771034,1.71187270,1.84871079
0.24453923,0.17371435,1.80186331,1.76168561,2.44539235,1.73714355
0.26820774,0.17034452,1.80456769,1.68191850,2.68207735,1.70344521
0.24014421,0.15915662,1.77790654,1.50471973,2.40144215,1.59156624
