I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
0.03743946,-0.17954373,0.26657122,-1.14152944,0.37439461,-1.79543731
0.08704040,-0.17460011,0.52837926,-1.08497238,0.87040398,-1.74600106
0.10188491,-0.16573273,0.61598337,-1.04746711,1.01884907,-1.65732731
0.07708385,-0.15104454,0.52586430,-1.05722380,0.77083850,-1.51044543
0.02169124,-0.12819006,0.18362357,-1.04713559,0.21691244,-1.28190057
-0.04317086,-0.09553949,-0.39839709,-0.84687072,-0.43170862,-0.95539491
-0.09035638,-0.05304341,-0.92466646,-0.56666261,-0.90356379,-0.53043412
-0.09512301,-0.00260594,-1.07035112,-0.12051744,-0.95123006,-0.02605936
-0.04331156,0.05204197,-0.80683398,1.02890432,-0.43311560,0.52041966
0.06335415,0.10584694,0.72397411,1.15317583,0.63354147,1.05846936
0.20661771,0.15314714,1.56063163,1.64877558,2.06617714,1.53147139
0.35601723,0.18845451,1.72114539,2.29446650,3.56017235,1.88454507
0.47695382,0.20722430,1.81382155,2.65406275,4.76953821,2.07224305
0.54009284,0.20657662,1.84780574,2.73956060,5.40092842,2.06576621
0.52928051,0.18593531,1.81694734,2.50121570,5.29280513,1.85935314
0.44564004,0.14750676,1.73281443,2.00966787,4.45640037,1.47506764
0.30671899,0.09646387,1.59086704,1.26621449,3.06718989,0.96463873
0.14109644,0.04067451,1.37707269,0.41006032,1.41096441,0.40674514
-0.01977120,-0.01014511,-0.56978679,-0.02411396,-0.19771201,-0.10145108
-0.14991413,-0.04585389,-0.98318595,-0.37115619,-1.49914126,-0.45853889
-0.23492498,-0.05771910,-1.13216496,-0.16871208,-2.34924979,-0.57719101
-0.27408457,-0.04032719,-1.15710139,-0.08999945,-2.74084574,-0.40327186
-0.27819816,0.00685994,-1.20577645,0.15061557,-2.78198156,0.06859936
-0.26417022,0.07872274,-1.15113199,0.92570496,-2.64170216,0.78722744
-0.24831651,0.16476023,-1.20799053,1.73166192,-2.48316508,1.64760227
-0.24068995,0.25047962,-1.26613653,2.50764918,-2.40689952,2.50479617
-0.24222310,0.31969593,-1.29670775,3.16016650,-2.42223104,3.19695928
-0.24545218,0.35732099,-1.31153452,3.53509259,-2.45452176,3.57320988
-0.23835055,0.35210692,-1.30840230,3.48418951,-2.38350547,3.52106925
-0.20977795,0.29882173,-1.28501105,2.96081114,-2.09777948,2.98821734
-0.15457122,0.19946082,-1.20502639,1.98650694,-1.54571221,1.99460824
-0.07649839,0.06329371,-1.04698420,0.85723698,-0.76498392,0.63293706
0.01192380,-0.09424678,-0.26011497,-1.01097786,0.11923802,-0.94246777
0.09266877,-0.25365046,0.35918680,-1.06799710,0.92668767,-2.53650456
0.14740125,-0.39408963,0.47240791,-1.07109344,1.47401251,-3.94089632
0.16292923,-0.49648437,0.49062836,-1.09241867,1.62929227,-4.96484365
0.13515857,-0.54647212,0.42722979,-1.11916912,1.35158573,-5.46472120
0.07033446,-0.53686635,0.31403026,-1.13882899,0.70334459,-5.36866355
-0.01674497,-0.46919472,0.14968161,-1.13566208,-0.16744975,-4.69194721
-0.10689461,-0.35395704,-0.14830722,-1.06137502,-1.06894612,-3.53957043
-0.18172980,-0.20936982,-0.65946823,-0.74458134,-1.81729795,-2.09369822
-0.22827386,-0.05859022,-1.11718488,-0.14987373,-2.28273864,-0.58590215
-0.24166054,0.07427340,-1.13967228,0.94375616,-2.41660536,0.74273399
-0.22528250,0.16871398,-1.22171450,1.83275616,-2.25282497,1.68713977
-0.18857430,0.21201825,-1.24331796,2.13699031,-1.88574304,2.12018250
-0.14333729,0.20208495,-1.22090888,1.99318063,-1.43337285,2.02084946
-0.09989481,0.14802841,-1.07456708,1.53254700,-0.99894814,1.48028413
-0.06430949,0.06817763,-0.97340119,0.90505701,-0.64309493,0.68177633
-0.03744791,-0.01427309,-0.46554297,-0.41781765,-0.37447911,-0.14273088
-0.01601324,-0.07702844,-0.27802667,-0.91126269,-0.16013241,-0.77028437
0.00499094,-0.10443796,-0.01736699,-1.08768034,0.04990937,-1.04437955
0.02934117,-0.09165124,0.27378401,-0.98778206,0.29341172,-0.91651238
0.05729011,-0.04592645,0.67628402,-0.38127524,0.57290107,-0.45926449
0.08469246,0.01543581,1.07766068,0.04259542,0.84692461,0.15435815
0.10386981,0.07010478,1.08676028,0.74731499,1.03869811,0.70104782
0.10594074,0.09734351,1.12300658,0.94019598,1.05940738,0.97343506
0.08386874,0.08434612,0.88883370,0.85387439,0.83868735,0.84346118
0.03525337,0.03037455,0.67824787,0.69809550,0.35253368,0.30374550
-0.03603399,-0.05263976,-0.62350130,-0.87123883,-0.36033987,-0.52639765
-0.11992675,-0.14333442,-0.66963398,-0.75842839,-1.19926748,-1.43334422
-0.20201246,-0.21712227,-0.69124639,-0.74904978,-2.02012458,-2.17122273
-0.26671062,-0.25353604,-0.74468571,-0.70799619,-2.66710615,-2.53536042
-0.30096153,-0.24246509,-0.82926184,-0.61947089,-3.00961528,-2.42465088
-0.29746180,-0.18732009,-0.91874135,-0.50871813,-2.97461800,-1.87320095
-0.25659182,-0.10408020,-1.02627039,-0.34267485,-2.56591821,-1.04080201
-0.18651099,-0.01645826,-1.14674437,-0.04084556,-1.86510988,-0.16458259
-0.10135896,0.05134091,-1.05675745,0.55534160,-1.01358961,0.51340905
-0.01797981,0.08200267,-0.10445120,1.25220704,-0.17979805,0.82002672
0.04803598,0.07028527,0.62244260,0.88346577,0.48035985,0.70285268
0.08601045,0.02434902,1.11063838,-0.00527089,0.86010454,0.24349020
0.09261067,-0.03718609,1.08521163,-0.30740237,0.92610670,-0.37186089
0.07241438,-0.09148558,0.67512113,-0.79924786,0.72414382,-0.91485577
0.03642823,-0.11899758,0.35872015,-0.98476815,0.36428233,-1.18997577
-0.00109540,-0.10973862,0.03587598,-1.04619527,-0.01095399,-1.09738621
-0.02673265,-0.06630736,-0.36815837,-0.87470800,-0.26732649,-0.66307361
-0.03176684,-0.00265690,-0.55206996,-0.42985600,-0.31766840,-0.02656902
-0.01478448,0.06092333,0.04136180,1.12410712,-0.14784483,0.60923333
0.01779949,0.10489232,0.21474400,1.12471461,0.17799495,1.04892320
0.05353358,0.11719065,0.58843118,1.20686698,0.53533585,1.17190649
0.07763186,0.09732814,0.88301355,1.01305151,0.77631857,0.97328145
0.07759370,0.05643685,0.90351230,0.71907669,0.77593701,0.56436852
0.04740739,0.01328220,1.05257654,0.17733403,0.47407393,0.13282201
-0.00996817,-0.01238634,-0.57664543,-0.80363142,-0.09968173,-0.12386340
-0.08272692,-0.00684489,-0.91021937,-0.14149821,-0.82726918,-0.06844889
-0.15310357,0.03266594,-1.08030903,0.17983386,-1.53103569,0.32665944
-0.20235500,0.09679703,-1.19931161,0.98918879,-2.02355004,0.96797025
-0.21647258,0.16716014,-1.22610664,1.74756992,-2.16472580,1.67160136
-0.19093606,0.22257254,-1.25170481,2.18222237,-1.90936055,2.22572542
-0.13298636,0.24633282,-1.22776604,2.43482924,-1.32986355,2.46332823
-0.06053986,0.23201435,-0.53526789,2.26884866,-0.60539862,2.32014354
0.00217552,0.18576105,0.08189642,1.70640850,0.02175523,1.85761050
0.03118876,0.12426852,0.37022755,1.26815677,0.31188765,1.24268521
0.00976038,0.06912125,0.29265639,1.12349808,0.09760379,0.69121247
-0.06625172,0.03941906,-0.85497397,0.25305834,-0.66251722,0.39419059
-0.18626870,0.04522580,-1.10245943,0.20342690,-1.86268700,0.45225801
-0.32685512,0.08409912,-1.16069925,0.15762904,-3.26855123,0.84099119
-0.45717704,0.14190445,-1.16369367,1.61191583,-4.57177045,1.41904451
-0.54661016,0.19764170,-1.23236024,2.25617242,-5.46610164,1.97641701
-0.57241731,0.23062908,-1.25575113,2.58767605,-5.72417310,2.30629077
-0.52538950,0.22757449,-1.24452138,2.52479482,-5.25389502,2.27574485
-0.41194236,0.18710322,-1.19889081,2.10002089,-4.11942356,1.87103217
-0.25219526,0.12018878,-1.12526393,1.49877203,-2.52195261,1.20188776
-0.07471301,0.04634786,-1.01448715,0.65250373,-0.74713008,0.46347858
0.09049643,-0.01307905,0.68008906,-0.70125365,0.90496428,-0.13079047
0.21873241,-0.04223852,1.17828715,-0.17586938,2.18732412,-0.42238523
0.29531979,-0.03614711,1.32844818,0.12068423,2.95319786,-0.36147109
0.31724991,-0.00230112,1.44058645,0.42744869,3.17249912,-0.02301116
0.29169731,0.04202199,1.52748334,0.70195794,2.91697309,0.42021986
0.23228986,0.07581643,1.59192443,0.91800791,2.32289865,0.75816431
0.15457091,0.08164756,1.53577733,0.83410454,1.54570912,0.81647563
0.07213115,0.05167027,0.89348984,0.66290355,0.72131148,0.51670273
-0.00556241,-0.00970530,-0.48351049,-0.20920549,-0.05562406,-0.09705295
-0.07335766,-0.08740327,-0.63279778,-0.85078126,-0.73357665,-0.87403275
-0.12909666,-0.16095440,-0.65592325,-0.78769958,-1.29096660,-1.60954396
-0.17173509,-0.21160924,-0.65288079,-0.83982837,-1.71735089,-2.11609240
-0.19991575,-0.22882343,-0.70029896,-0.79344022,-1.99915752,-2.28823428
-0.21165600,-0.21387294,-0.74189502,-0.73638934,-2.11656003,-2.13872944
-0.20520884,-0.17935513,-0.78986901,-0.67445326,-2.05208839,-1.79355133
-0.18056673,-0.14474987,-0.81088126,-0.64067686,-1.80566729,-1.44749870
-0.14074245,-0.12956577,-0.73519218,-0.70802033,-1.40742453,-1.29565766
-0.09202101,-0.14641651,-0.49140984,-0.90540349,-0.92021012,-1.46416515
-0.04280844,-0.19638788,-0.13905384,-1.08490181,-0.42808442,-1.96387883
-0.00133161,-0.26827032,0.10438462,-1.12627578,-0.01331606,-2.68270322
0.02699318,-0.34192248,0.22361998,-1.13138175,0.26993177,-3.41922478
0.04144915,-0.39464776,0.26389727,-1.13967061,0.41449153,-3.94647757
0.04627336,-0.40847675,0.27302179,-1.14784575,0.46273358,-4.08476748
0.04895888,-0.37597748,0.28678837,-1.15208650,0.48958885,-3.75977476
0.05705330,-0.30273746,0.33883476,-1.14911675,0.57053299,-3.02737459
0.07456308,-0.20578230,0.47696716,-1.12112403,0.74563081,-2.05782297
0.09935976,-0.10852467,0.74738657,-0.88443118,0.99359757,-1.08524675
0.12274932,-0.03392787,1.13331783,-0.25681740,1.22749316,-0.33927872
0.13165971,0.00193272,1.25415707,-0.04178835,1.31659714,0.01932715
0.11295371,-0.00604188,1.24441111,-0.05723674,1.12953707,-0.06041883
0.05852469,-0.05133536,0.64674199,-0.64896816,0.58524685,-0.51335362
-0.03059364,-0.11856730,-0.34023669,-0.60498154,-0.30593639,-1.18567297
-0.14268870,-0.18850852,-0.70657122,-0.77544326,-1.42688698,-1.88508523
-0.25721680,-0.24361039,-0.77873474,-0.70496184,-2.57216799,-2.43610394
-0.34973699,-0.27229384,-0.87451190,-0.60649794,-3.49736987,-2.72293837
-0.39854875,-0.27081994,-0.92672640,-0.52726781,-3.98548751,-2.70819937
-0.39098734,-0.24248314,-0.94812608,-0.48710337,-3.90987337,-2.42483141
-0.32733809,-0.19479289,-0.94305104,-0.48801020,-3.27338086,-1.94792893
-0.22103554,-0.13592181,-0.89972419,-0.53816897,-2.21035540,-1.35921811
-0.09499430,-0.07180996,-0.66115522,-0.72412479,-0.94994302,-0.71809959
0.02481800,-0.00492410,0.96236664,-0.45248947,0.24818000,-0.04924102
0.11654338,0.06504730,1.16157138,0.65912056,1.16543378,0.65047300
0.16806951,0.13904943,1.53209519,1.47136366,1.68069513,1.39049427
0.17939926,0.21609048,1.69182062,2.12872696,1.79399256,2.16090482
0.16112353,0.29139769,1.54650092,2.95165610,1.61123527,2.91397687
0.12968204,0.35614926,1.26800525,3.41365886,1.29682040,3.56149261
0.10115819,0.39902730,0.99496150,4.05626822,1.01158191,3.99027303
0.08579431,0.40916066,0.82543981,4.12071657,0.85794306,4.09160663
0.08508120,0.37952039,0.83273178,3.85711288,0.85081201,3.79520385
0.09229706,0.30966024,0.92123526,3.07588220,0.92297061,3.09660243
0.09610125,0.20690087,0.92798150,2.04040575,0.96101249,2.06900870
0.08568937,0.08554648,0.89125317,0.97363329,0.85689372,0.85546481
0.05548459,-0.03568242,0.65246505,-0.94780070,0.55484590,-0.35682422
0.00756721,-0.13731771,0.15451193,-1.01493454,0.07567208,-1.37317712
-0.04905786,-0.20297419,-0.19126976,-1.07662690,-0.49057863,-2.02974186
-0.10202406,-0.22243873,-0.37836620,-0.95741665,-1.02024063,-2.22438727
-0.14056037,-0.19339240,-0.54384130,-0.85155886,-1.40560370,-1.93392403
-0.15984837,-0.12153716,-0.79018307,-0.61298394,-1.59848373,-1.21537164
-0.16299223,-0.01927772,-1.13183582,-0.06910404,-1.62992225,-0.19277725
-0.15972175,0.09663301,-1.10819495,1.02097929,-1.59721747,0.96633009
-0.16222522,0.20797633,-1.22216725,2.11343908,-1.62225222,2.07976334
-0.17967496,0.29799749,-1.27424204,2.98213887,-1.79674964,2.97997493
-0.21361445,0.35399235,-1.29301059,3.54231572,-2.13614455,3.53992354
-0.25616674,0.36924856,-1.29453611,3.67380381,-2.56166742,3.69248560
-0.29204371,0.34409631,-1.28915274,3.45604157,-2.92043713,3.44096313
-0.30392006,0.28586919,-1.26677132,2.93725467,-3.03920058,2.85869188
-0.27939638,0.20765695,-1.20599377,2.15155935,-2.79396375,2.07656948
-0.21701896,0.12589502,-1.09714961,1.42319632,-2.17018961,1.25895022
-0.12896262,0.05708481,-0.99326658,0.83288997,-1.28962615,0.57084812
-0.03901534,0.01422278,-0.81850243,-0.11127265,-0.39015338,0.14222783
0.02389796,0.00373344,0.85764134,0.03623697,0.23897964,0.03733437
0.03479939,0.02373928,0.80029666,0.59314770,0.34799391,0.23739281
-0.01856046,0.06428648,-0.56038851,1.02010620,-0.18560456,0.64286478
-0.13022904,0.10968667,-1.11269021,1.18918717,-1.30229042,1.09686671
-0.27595044,0.14253965,-1.09322047,1.52784765,-2.75950438,1.42539650
-0.41880684,0.14844782,-1.10188270,1.81016374,-4.18806835,1.48447825
-0.51908770,0.12011821,-1.07424343,1.63349390,-5.19087696,1.20118211
-0.54543228,0.05961171,-1.06380320,0.12265231,-5.45432280,0.59611712
-0.48380079,-0.02203242,-1.17193711,0.10138031,-4.83800792,-0.22032420
-0.34147208,-0.10781088,-1.03936064,-0.30473116,-3.41472082,-1.07810881
-0.14484006,-0.17960209,-0.62060851,-0.88442063,-1.44840057,-1.79602090
0.06823554,-0.22342110,0.32667938,-1.08321202,0.68235538,-2.23421097
0.25904127,-0.23347200,0.88440782,-0.76556331,2.59041273,-2.33471999
0.39821134,-0.21371163,1.03453302,-0.58580762,3.98211336,-2.13711634
0.47238219,-0.17639647,1.16233385,-0.33846053,4.72382190,-1.76396472
0.48543704,-0.13804167,1.24091983,-0.15851113,4.85437035,-1.38041666
0.45433451,-0.11406469,1.27036655,-0.09749013,4.54334510,-1.14064687
0.40131505,-0.11382980,1.24538183,-0.19426373,4.01315050,-1.13829802
0.34540296,-0.13769446,1.16655707,-0.41606247,3.45402958,-1.37694462
0.29620113,-0.17701111,1.06005859,-0.63417393,2.96201128,-1.77011109
0.25200816,-0.21706709,0.93754190,-0.80781734,2.52008164,-2.17067087
0.20264099,-0.24197469,0.81740338,-0.92512888,2.02640988,-2.41974687
0.13561949,-0.23988142,0.65792644,-1.02608216,1.35619495,-2.39881419
0.04318081,-0.20677718,0.32968825,-1.09184623,0.43180805,-2.06777177
-0.07264563,-0.14766344,-0.39775243,-0.80751693,-0.72645628,-1.47663435
-0.19888706,-0.07475347,-1.00720382,-0.30830956,-1.98887057,-0.74753473
-0.31488282,-0.00338143,-1.22338927,0.20772704,-3.14882823,-0.03381428
-0.39876405,0.05293548,-1.11912763,0.26374856,-3.98764052,0.52935479
-0.43476067,0.08657624,-1.18522370,1.17631876,-4.34760670,0.86576238
-0.41861593,0.09766355,-1.18417156,1.25732207,-4.18615934,0.97663547
-0.35907340,0.09311199,-1.15851080,1.13658214,-3.59073405,0.93111990
-0.27484084,0.08330482,-1.29696584,0.60538661,-2.74840838,0.83304821
-0.18810176,0.07766291,-1.13737571,0.72804958,-1.88101756,0.77662909
-0.11692727,0.08075275,-1.12327325,0.86521280,-1.16927272,0.80752752
-0.06936581,0.09037832,-1.01527810,1.05237341,-0.69365807,0.90378321
-0.04139528,0.09838597,-0.58274162,1.34714389,-0.41395280,0.98385966
-0.01952006,0.09393433,-0.25844038,1.28902519,-0.19520057,0.93934329
0.01291191,0.06808457,0.17577153,1.18448627,0.12911906,0.68084565
0.06798886,0.01806389,0.59479773,0.05664902,0.67988864,0.18063893
0.14699769,-0.05037629,0.88348073,-0.38666323,1.46997695,-0.50376290
0.23808286,-0.12346898,1.00584340,-0.31211859,2.38082860,-1.23468975
0.31886075,-0.18281100,0.99388194,-0.48122424,3.18860747,-1.82811000
0.36328479,-0.21064508,1.02729738,-0.51381487,3.63284790,-2.10645078
0.35050983,-0.19541482,1.07613277,-0.50049776,3.50509833,-1.95414821
0.27272557,-0.13583171,1.13860822,-0.44013533,2.72725566,-1.35831710
0.13920086,-0.04213030,1.19356036,-0.34610480,1.39200858,-0.42130302
-0.02498402,0.06595478,-0.80511045,1.02111590,-0.24984024,0.65954781
-0.18526808,0.16396149,-1.09087253,1.87608933,-1.85268085,1.63961486
-0.30705779,0.22887854,-1.15626001,2.49051189,-3.07057792,2.28878541
-0.36531105,0.24499692,-1.16924250,2.65660048,-3.65311048,2.44996922
-0.35124833,0.20784200,-1.14428353,2.34290075,-3.51248331,2.07842003
-0.27416065,0.12519121,-1.06510282,1.58213198,-2.74160651,1.25191208
-0.15791574,0.01502978,-1.11382294,-0.05809890,-1.57915738,0.15029780
-0.03347920,-0.09887325,-0.45680541,-0.99529749,-0.33479195,-0.98873253
0.07001844,-0.19251475,0.25997376,-1.07491481,0.70018440,-1.92514753
0.13281892,-0.24690172,0.55508119,-0.99416345,1.32818922,-2.46901716
0.14847533,-0.25178133,0.63604504,-0.99355835,1.48475333,-2.51781331
0.12333641,-0.20715546,0.63603687,-1.01438773,1.23336413,-2.07155463
0.07226361,-0.12249002,0.57306027,-0.98529398,0.72263610,-1.22490015
0.01246251,-0.01406587,0.51076263,0.26127130,0.12462506,-0.14065870
-0.04224325,0.09874543,-0.61460066,1.43741989,-0.42243253,0.98745431
-0.08477979,0.19740206,-0.73344243,1.86895132,-0.84779792,1.97402058
-0.11498388,0.26753741,-1.10082865,2.73459578,-1.14983882,2.67537405
-0.13699711,0.30119168,-1.16248310,2.99570918,-1.36997106,3.01191682
-0.15535144,0.29766104,-1.16698825,2.96584606,-1.55351435,2.97661037
-0.17158307,0.26294630,-1.15451264,2.65594435,-1.71583066,2.62946302
-0.18284058,0.20799215,-1.11790061,2.09481931,-1.82840580,2.07992153
-0.18301401,0.14607702,-1.05981255,1.52154052,-1.83014011,1.46077024
-0.16579718,0.08984920,-0.99613589,0.98560917,-1.65797179,0.89849199
-0.12825762,0.04859229,-1.06154299,0.31834203,-1.28257617,0.48592288
-0.07325881,0.02630921,-1.06065786,0.20393825,-0.73258805,0.26309211
-0.00954482,0.02109720,0.15079534,1.22986698,-0.09544824,0.21097199
0.05073234,0.02602847,0.45115060,0.49571067,0.50732337,0.26028472
0.09617897,0.03138169,1.14670193,0.33470204,0.96178966,0.31381693
0.12039712,0.02767482,1.32289517,0.36620948,1.20397122,0.27674825
0.12455217,0.00865604,1.33576417,0.11612862,1.24552167,0.08656036
0.11711467,-0.02666154,1.24396527,-0.19259024,1.17114665,-0.26661540
0.11069862,-0.07361610,0.99181682,-0.64324135,1.10698619,-0.73616104
0.11707588,-0.12337772,0.85877544,-0.82337409,1.17075877,-1.23377725
0.14223031,-0.16589336,0.85524923,-0.85533321,1.42230314,-1.65893362
0.18340336,-0.19335417,0.92504478,-0.80720669,1.83403355,-1.93354166
0.22941371,-0.20297661,0.99931318,-0.74198472,2.29413715,-2.02976615
0.26433796,-0.19803035,1.05678713,-0.67602378,2.64337961,-1.98030352
0.27335409,-0.18659082,1.08672905,-0.63489169,2.73354094,-1.86590821
0.24866424,-0.17828917,1.07038701,-0.65633357,2.48664244,-1.78289170
0.19327533,-0.18010956,0.97102654,-0.77303302,1.93275335,-1.80109563
0.12110605,-0.19275512,0.73767215,-0.94170648,1.21106050,-1.92755116
0.05317400,-0.20906042,0.42667264,-1.03000569,0.53174001,-2.09060416
0.01103888,-0.21533206,0.22279681,-1.06021619,0.11038884,-2.15332057
0.00971350,-0.19551015,0.21097302,-1.08204532,0.09713502,-1.95510150
0.05251401,-0.13698598,0.47639489,-1.05812037,0.52514010,-1.36985976
0.12969166,-0.03616345,1.14671791,-0.30195913,1.29691663,-0.36163447
0.22138437,0.09828197,1.55117071,1.21910250,2.21384369,0.98281975
0.30391211,0.24590518,1.82931077,2.61914945,3.03912112,2.45905181
0.35726334,0.37904461,2.07757020,4.02540588,3.57263345,3.79044608
0.37120875,0.47033276,2.21841383,4.90337706,3.71208754,4.70332763
0.34798511,0.50094023,2.27049994,5.23597860,3.47985113,5.00940233
0.30073042,0.46687289,2.21215749,4.81879711,3.00730420,4.66872893
0.24836801,0.38107276,2.06722355,3.92192793,2.48368008,3.81072760
0.20887586,0.27030862,1.84879923,2.77614808,2.08875855,2.70308622
0.19338661,0.16751415,1.67533422,1.75683403,1.93386612,1.67514151
0.20316546,0.10179336,1.60531068,1.22917318,2.03165456,1.01793365
0.23036875,0.08922460,1.59881115,1.19299722,2.30368750,0.89224596
0.26203772,0.12750524,1.68001759,1.61968577,2.62037718,1.27505239
0.28558222,0.19636531,1.79719782,2.24436164,2.85582223,1.96365311
0.29351644,0.26386243,1.90108562,2.80996919,2.93516439,2.63862429
0.28560410,0.29673304,1.97196150,3.20375586,2.85604099,2.96733036
0.26769362,0.27156117,1.92875779,2.94861603,2.67693625,2.71561167
0.24792460,0.18313258,1.76615572,2.05759978,2.47924599,1.83132579
0.23210320,0.04713909,1.49171793,0.66848284,2.32103197,0.47139091
0.22041622,-0.10383946,1.14839256,-0.51757354,2.20416218,-1.03839456
0.20710982,-0.22997673,0.87732822,-0.87275094,2.07109820,-2.29976731
0.18349303,-0.29649601,0.73822498,-0.95812017,1.83493032,-2.96496008
0.14313128,-0.28471158,0.65935272,-0.99840933,1.43131283,-2.84711577
0.08698210,-0.19822832,0.58384657,-1.02625561,0.86982101,-1.98228317
0.02598391,-0.06221591,0.37507907,-0.72527230,0.25983907,-0.62215913
-0.02059211,0.08411582,-0.35595417,1.43485093,-0.20592108,0.84115820
-0.03111625,0.19951464,-0.25655732,2.05023050,-0.31116251,1.99514642
0.00983520,0.25336421,0.00584025,2.64063907,0.09835201,2.53364210
0.10339836,0.23500438,0.96249133,2.35682511,1.03398358,2.35004380
0.23216538,0.15671736,1.60691941,1.94822133,2.32165375,1.56717362
0.36208432,0.04943302,1.45421445,1.04684246,3.62084319,0.49433019
0.45081488,-0.04745705,1.31884861,0.39248431,4.50814879,-0.47457051
0.46046035,-0.09890366,1.22738922,0.03487642,4.60460347,-0.98903665
0.37072815,-0.08552814,1.19330823,-0.07368658,3.70728154,-0.85528144
0.18795372,-0.00987926,1.21560514,0.00839297,1.87953715,-0.09879257
-0.05360723,0.10432996,-0.94994462,0.81104290,-0.53607234,1.04329955
-0.29947007,0.21970544,-1.17191219,2.44949937,-2.99470066,2.19705439
-0.48986207,0.29695442,-1.22964299,3.15783572,-4.89862068,2.96954417
-0.57755726,0.30722884,-1.24014723,3.29571199,-5.77557262,3.07228842
-0.54294116,0.24118210,-1.21520638,2.67810702,-5.42941160,2.41182102
-0.40118757,0.11199300,-1.10738814,1.43939996,-4.01187572,1.11992996
-0.19875427,-0.04845787,-1.03059137,-0.45064631,-1.98754269,-0.48457873
0.00019301,-0.19894864,-0.14819184,-1.09119093,0.00193012,-1.98948638
0.13344837,-0.30085644,0.38957909,-1.02774358,1.33448369,-3.00856438
0.16035860,-0.32904698,0.52321786,-1.02414668,1.60358603,-3.29046979
0.07496533,-0.27854785,0.32845777,-1.11500323,0.74965326,-2.78547846
-0.09176295,-0.16524227,-0.49531561,-0.75733125,-0.91762948,-1.65242271
-0.28159876,-0.02067651,-1.20621586,-0.00132112,-2.81598759,-0.20676507
-0.42771332,0.11721029,-1.21629179,1.58415055,-4.27713317,1.17210289
-0.47638338,0.21456130,-1.30475736,2.51311398,-4.76383382,2.14561303
-0.40468861,0.25027118,-1.32486820,2.74729848,-4.04688611,2.50271179
-0.22835172,0.22058972,-1.29541504,2.36371756,-2.28351717,2.20589719
0.00294788,0.13874008,0.14710565,1.47706819,0.02947882,1.38740075
0.22134591,0.03010462,1.13132977,0.03363084,2.21345913,0.30104616
0.36253446,-0.07530762,1.15812445,0.02827276,3.62534461,-0.75307621
0.38635578,-0.15085089,1.02836049,-0.42832589,3.86355785,-1.50850895
0.28949300,-0.17957562,0.95044369,-0.62145060,2.89492998,-1.79575615
0.10611941,-0.15749183,0.60682446,-0.96362090,1.06119409,-1.57491833
-0.10362742,-0.09332810,-0.68110245,-0.51845008,-1.03627419,-0.93328101
-0.27343426,-0.00528676,-1.24149585,0.18392858,-2.73434259,-0.05286757
-0.35222630,0.08405355,-1.21355331,1.19652772,-3.52226300,0.84053546
-0.32008626,0.15328780,-1.25452483,1.82614386,-3.20086263,1.53287798
-0.19347501,0.18691256,-1.25697351,1.99132812,-1.93475007,1.86912564
-0.01820996,0.17833572,-0.08726007,1.75548446,-0.18209964,1.78335722
0.14718964,0.13074862,1.41095436,1.38561010,1.47189643,1.30748624
0.25195155,0.05589044,1.37480140,0.88615185,2.51951548,0.55890439
0.27024218,-0.02891059,1.21195388,0.11241960,2.70242184,-0.28910593
0.20925840,-0.10478477,0.99736774,-0.50679475,2.09258404,-1.04784768
0.10557480,-0.15566505,0.60744351,-0.91526467,1.05574800,-1.55665054
0.01118110,-0.17206386,0.08272168,-1.03349829,0.11181102,-1.72063861
-0.02580382,-0.15345643,-0.07889627,-0.97986042,-0.25803816,-1.53456427
0.02105149,-0.10863375,0.30995238,-0.98336112,0.21051490,-1.08633746
0.14638563,-0.05375546,1.11204815,-0.38030025,1.46385631,-0.53755463
0.31418727,-0.00835389,1.39625573,0.42106637,3.14187270,-0.08353893
0.46981016,0.00988632,1.50535476,0.82203734,4.69810160,0.09886321
0.55871862,-0.00971360,1.51604629,0.79276824,5.58718624,-0.09713602
0.54550156,-0.06718852,1.42633259,0.34648609,5.45501555,-0.67188524
0.42660928,-0.15102665,1.21690083,-0.35491833,4.26609284,-1.51026649
0.23243551,-0.24055625,0.89496958,-0.86264718,2.32435506,-2.40556253
0.01802470,-0.31124164,0.19710092,-1.05591381,0.18024704,-3.11241645
-0.15443490,-0.34156896,-0.35973689,-0.90036154,-1.54434897,-3.41568961
-0.23540653,-0.31957191,-0.57221013,-0.77756917,-2.35406526,-3.19571912
-0.20344798,-0.24697628,-0.59564513,-0.76205933,-2.03447981,-2.46976279
-0.07122362,-0.13951753,-0.26755363,-0.87148815,-0.71223618,-1.39517531
0.11972114,-0.02308202,1.14185607,-0.16681767,1.19721138,-0.23082023
0.31339179,0.07338014,1.51210797,1.12052047,3.13391788,0.73380142
0.45787766,0.12614080,1.70346522,1.89510429,4.57877657,1.26140797
0.52161441,0.12365971,1.75083637,1.98791206,5.21614411,1.23659713
0.50195453,0.07001916,1.66585445,1.39984965,5.01954534,0.70019162
0.42342250,-0.01634046,1.50594354,0.52501458,4.23422503,-0.16340456
0.32667641,-0.10828199,1.27685845,-0.30704898,3.26676412,-1.08281991
0.25240764,-0.17830684,1.07872427,-0.68609613,2.52407641,-1.78306844
0.22607354,-0.20694635,0.98060566,-0.79361677,2.26073543,-2.06946347
0.24891875,-0.18853957,1.02723074,-0.72359723,2.48918747,-1.88539573
0.29838477,-0.13255805,1.17400002,-0.45587009,2.98384775,-1.32558045
