I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual
-0.04761196,-0.16530115,-0.39787179,-0.11823287,-0.01936663,-0.20933274
-0.04491957,0.02664885,-0.39593899,0.09077346,-0.02538927,0.01069874
-0.00736760,0.17302706,-0.33733979,0.25395066,0.00770369,0.16898393
0.04784479,0.23813198,-0.27770221,0.34865239,0.05360491,0.25101188
0.09507544,0.21380152,-0.23776449,0.36125579,0.10649138,0.23580073
0.10878550,0.12121291,-0.24051958,0.26214123,0.11756167,0.13728298
0.07239167,0.00332822,-0.31231853,0.09165173,0.07450077,0.00188304
-0.01545132,-0.08955168,-0.41019341,-0.03705123,-0.01196251,-0.10009505
-0.13922470,-0.11644333,-0.52560610,-0.08234080,-0.14821726,-0.13855688
-0.27020087,-0.05917695,-0.62365621,-0.02743044,-0.30151878,-0.08367879
-0.37433689,0.07157823,-0.73847479,0.19923671,-0.42348106,0.07423244
-0.42202321,0.23962243,-0.76317048,0.39479393,-0.46980405,0.28870571
-0.39671643,0.39470547,-0.72673798,0.59360749,-0.42261178,0.47441868
-0.29983355,0.48840940,-0.67414910,0.66875052,-0.29873159,0.57900208
-0.15045114,0.48931539,-0.52974313,0.66927642,-0.15104894,0.56000836
0.02004087,0.39266275,-0.33394763,0.55383098,-0.00716283,0.44024803
0.17664774,0.22156708,-0.19056319,0.33678433,0.14349163,0.25789101
0.29017967,0.01961839,-0.08727279,0.12612090,0.27035776,0.04798883
0.34457434,-0.16258524,-0.08623765,-0.13832220,0.35035158,-0.15988536
0.34008345,-0.28258097,-0.11743814,-0.30526596,0.36047935,-0.31268329
0.29162178,-0.31810376,-0.12865378,-0.33311358,0.31538561,-0.36050806
0.22308312,-0.27247052,-0.17683715,-0.24064232,0.26359740,-0.29322784
0.15960912,-0.17194229,-0.22904302,-0.07573672,0.21242672,-0.16245506
0.12029263,-0.05630052,-0.23526652,0.02360406,0.17187059,-0.03781397
0.11348238,0.03406655,-0.20950869,0.10681856,0.15640467,0.06223213
0.13587433,0.07036508,-0.18813516,0.12785001,0.18178938,0.09900159
0.17528360,0.04315892,-0.16661336,0.09424824,0.22491055,0.07586377
0.21582874,-0.03640191,-0.15438855,0.03734407,0.26635143,-0.01232865
0.24360172,-0.14179566,-0.15533748,-0.06104698,0.30229666,-0.13384572
0.25092693,-0.24068238,-0.16953486,-0.19449347,0.30641618,-0.25517249
0.23797264,-0.30549004,-0.19753861,-0.27350914,0.29631145,-0.33004008
0.21149930,-0.32166027,-0.24163078,-0.30409268,0.26369516,-0.35095583
0.18153352,-0.29118571,-0.27760518,-0.25516847,0.24265280,-0.31723459
0.15739523,-0.23073944,-0.28377497,-0.15719387,0.22789469,-0.23778066
0.14458037,-0.16543994,-0.29003546,-0.05422262,0.22069678,-0.16386716
0.14352697,-0.12054851,-0.30257690,-0.01519747,0.22481044,-0.10819925
0.15048047,-0.11380731,-0.31057689,0.00550200,0.22453913,-0.10963218
0.15985027,-0.15064973,-0.32541499,-0.01142949,0.23211327,-0.15220063
0.16692369,-0.22339928,-0.31101996,-0.12261903,0.23498302,-0.24309609
0.16976152,-0.31424727,-0.30277610,-0.25758743,0.22609850,-0.35966665
0.16953181,-0.40071133,-0.31716460,-0.37315637,0.21140156,-0.47049355
0.16925401,-0.46173911,-0.33671743,-0.43435261,0.19177190,-0.54913682
0.17162707,-0.48272210,-0.35696137,-0.44890308,0.18172689,-0.58076662
0.17701594,-0.45828856,-0.34421280,-0.42898095,0.19405945,-0.55046605
0.18260863,-0.39256725,-0.33546725,-0.38714749,0.22524589,-0.47321820
0.18325396,-0.29734692,-0.32066289,-0.26368651,0.25394098,-0.36490273
0.17374822,-0.18898192,-0.32897878,-0.11113656,0.26074581,-0.22222908
0.15166129,-0.08494791,-0.34303132,-0.00308516,0.23027937,-0.09702085
0.11946178,-0.00072478,-0.36531213,0.09351184,0.17955634,0.00016376
0.08487313,0.05264412,-0.41020393,0.16512340,0.12788508,0.05987932
0.05902718,0.07021771,-0.47217259,0.16806826,0.08909600,0.07936542
0.05285082,0.05402825,-0.48178563,0.12773454,0.06462382,0.06032769
0.07289342,0.01306703,-0.44991764,0.07336849,0.08797431,0.01731625
0.11816373,-0.03780650,-0.40425929,-0.00047487,0.13761144,-0.03672659
0.17932235,-0.08020944,-0.34801477,-0.01762231,0.20959489,-0.08328667
0.24081323,-0.09578922,-0.28996727,-0.02621515,0.28973807,-0.09380733
0.28546632,-0.07053452,-0.25690350,-0.02057657,0.34307590,-0.06531778
0.30014010,0.00106311,-0.22579753,0.06187792,0.36031942,0.01902199
0.28046534,0.11319291,-0.21308511,0.17225707,0.33539802,0.14975982
0.23291808,0.24838530,-0.22111461,0.25723132,0.28353020,0.30336209
0.17327492,0.38028034,-0.24188595,0.47041017,0.21664849,0.44896591
0.12172723,0.47928572,-0.26936147,0.62485629,0.16688769,0.56234431
0.09613626,0.51994843,-0.29962808,0.64146328,0.15287054,0.60482039
0.10566338,0.48812791,-0.33865333,0.56568694,0.14311053,0.57015616
0.14701797,0.38583973,-0.33906591,0.45988387,0.15496608,0.46091298
0.20478606,0.23208751,-0.33218923,0.27392113,0.19426642,0.29601115
0.25597301,0.05904947,-0.33100426,0.11999539,0.24796958,0.11167069
0.27744940,-0.09565284,-0.33354816,-0.03872375,0.29356875,-0.06522899
0.25392909,-0.19862138,-0.34859413,-0.19391847,0.28686858,-0.18937450
0.18381165,-0.22957447,-0.43560445,-0.21288861,0.22086713,-0.23609950
0.08081874,-0.18683099,-0.51553392,-0.13126573,0.11862787,-0.18483174
-0.02932693,-0.08765401,-0.62962091,-0.07318890,-0.00337602,-0.07834088
-0.11631521,0.03679218,-0.75804240,0.04537148,-0.10990975,0.04192851
-0.15451196,0.15049470,-0.77323443,0.13370526,-0.16633167,0.16046642
-0.13115593,0.22302793,-0.73236680,0.18583681,-0.15146035,0.24730509
-0.05084096,0.23827460,-0.68940997,0.20112091,-0.06978430,0.26309924
0.06522746,0.19880934,-0.57255697,0.21702498,0.04792762,0.22367267
0.18507167,0.12461244,-0.44705871,0.14711690,0.18476400,0.14543629
0.27513438,0.04649634,-0.41480085,0.06473720,0.29860223,0.06846867
0.31002088,-0.00376264,-0.36957571,-0.01859256,0.34823852,0.01538970
0.27982035,-0.00358956,-0.38075799,-0.02328298,0.32499479,0.02000894
0.19280884,0.05301519,-0.43886876,0.00535684,0.22940211,0.09378777
0.07278929,0.15313153,-0.56570482,0.11015356,0.09121003,0.20769051
-0.04801917,0.26831998,-0.69599497,0.17858058,-0.04360128,0.32674794
-0.13830150,0.36275451,-0.74376464,0.36985517,-0.13781205,0.44300949
-0.17634559,0.40367133,-0.74495983,0.48945245,-0.17899774,0.49008757
-0.15559658,0.37105181,-0.69287670,0.45069885,-0.16877143,0.45040882
-0.08561501,0.26371592,-0.66192478,0.20949322,-0.12536092,0.31344017
0.01155254,0.10008568,-0.62925255,0.03793615,-0.02546494,0.11760934
0.10821379,-0.08655400,-0.54698431,-0.17844731,0.09352261,-0.08470664
0.17885252,-0.25689137,-0.51708746,-0.36978605,0.19076413,-0.27963514
0.20659811,-0.37598202,-0.46844384,-0.53463006,0.22025246,-0.43382373
0.18662929,-0.42228630,-0.47219685,-0.56252974,0.19263346,-0.48899564
0.12588742,-0.39289265,-0.54323798,-0.52014905,0.14714548,-0.45049681
0.03964550,-0.30359775,-0.62505692,-0.43388268,0.08186813,-0.34329718
-0.05364747,-0.18397061,-0.71734560,-0.32963693,-0.00711941,-0.21204394
-0.13749911,-0.06889272,-0.82904994,-0.20815597,-0.10865172,-0.08857982
-0.20099690,0.01102639,-0.89329207,-0.11373007,-0.19761895,-0.01396343
-0.24013028,0.03753602,-0.90895271,-0.05465752,-0.25499724,0.01275180
-0.25686544,0.00919874,-0.89913958,-0.08548102,-0.28419210,-0.02858947
-0.25672253,-0.05888396,-0.90746498,-0.19869846,-0.28869277,-0.11032258
-0.24593889,-0.13987906,-0.91037983,-0.29818153,-0.27943317,-0.20379847
-0.22921567,-0.20316557,-0.91135633,-0.37881956,-0.26249806,-0.27474116
-0.20863448,-0.22321244,-0.90286398,-0.38309735,-0.23675857,-0.29773710
-0.18379729,-0.18697481,-0.86654902,-0.30752918,-0.20167096,-0.25613578
-0.15280103,-0.09780852,-0.85133290,-0.19299966,-0.16006774,-0.15232165
-0.11346022,0.02516599,-0.80714607,-0.03487980,-0.11697789,-0.00664223
-0.06426804,0.15211162,-0.78966159,0.07956272,-0.07053433,0.14676989
-0.00485703,0.25061755,-0.73542398,0.14410734,-0.01474614,0.26455667
0.06396729,0.29477004,-0.64688593,0.19481552,0.05486753,0.33379724
0.14034416,0.27268671,-0.56251872,0.17143101,0.14057021,0.31819762
0.22134458,0.19039774,-0.44530576,0.09986507,0.22412328,0.23470154
0.30272016,0.07088233,-0.38790765,-0.02124963,0.31869274,0.10349715
0.37856384,-0.05164815,-0.35995972,-0.16814548,0.41498397,-0.03268262
0.44123043,-0.14081482,-0.30370104,-0.33584711,0.49269967,-0.15457843
0.48188889,-0.16808943,-0.28066942,-0.41196445,0.54352585,-0.20289870
0.49189115,-0.12099938,-0.29799139,-0.39126545,0.56455226,-0.15003813
0.46480383,-0.00713897,-0.34327585,-0.23570193,0.55503185,-0.00887474
0.39859496,0.14731129,-0.33667925,-0.05495918,0.49257883,0.18079855
0.29725490,0.30434517,-0.38222811,0.16052647,0.38769545,0.37024118
0.17116907,0.42443044,-0.47799695,0.37829864,0.25612880,0.51578228
0.03586901,0.47750930,-0.62166846,0.44392449,0.09952183,0.58675320
-0.09072260,0.45154358,-0.72157520,0.43485197,-0.06687244,0.56389277
-0.19193221,0.35605189,-0.82380104,0.33691701,-0.21486249,0.45925812
-0.25590265,0.21947841,-0.91149515,0.13238537,-0.32482093,0.29629187
-0.27808706,0.08103408,-0.95317578,-0.04054755,-0.36067681,0.11658336
-0.26195083,-0.02067065,-0.97971499,-0.18812802,-0.34145006,-0.02121882
-0.21768135,-0.05884832,-0.98712754,-0.22092681,-0.28709590,-0.07489133
-0.15928987,-0.02622023,-0.96794426,-0.16054744,-0.20612070,-0.05318355
-0.10094863,0.06321843,-0.89532703,-0.03331962,-0.13521111,0.05237001
-0.05359394,0.17895614,-0.76225191,0.10756820,-0.08394524,0.18455467
-0.02269283,0.28382720,-0.66287208,0.19312716,-0.05214202,0.30915025
-0.00767781,0.34593278,-0.62890428,0.25172442,-0.03211722,0.39085440
-0.00304448,0.34887117,-0.65340877,0.23327053,-0.02750043,0.39710891
-0.00064877,0.29700033,-0.69034266,0.16116917,-0.03344747,0.34293455
0.00752964,0.21398513,-0.68726861,0.09430528,-0.03126333,0.24858253
0.02691849,0.13500347,-0.67851377,0.04562724,-0.01047733,0.15778066
0.05875579,0.09502829,-0.67006302,0.00525221,0.03389251,0.11043562
0.09964345,0.11690410,-0.63768768,0.01926792,0.08639124,0.14185982
0.14223227,0.20306140,-0.60695291,0.09631884,0.13799331,0.24581610
0.17680407,0.33359980,-0.55988193,0.26501489,0.19802609,0.39030588
0.19341175,0.47146391,-0.45589241,0.45446119,0.25588196,0.54317227
0.18421283,0.57317750,-0.35843593,0.56682205,0.27914261,0.64600749
0.14563305,0.60182143,-0.32498395,0.58961010,0.25333076,0.67702688
0.07998186,0.53822122,-0.43378448,0.48717552,0.15265007,0.63131276
-0.00388184,0.38688521,-0.59976065,0.27000576,-0.00329210,0.49216780
-0.09121358,0.17491460,-0.77547550,-0.01426065,-0.14348815,0.25259908
-0.16361328,-0.05566333,-0.90243381,-0.25360197,-0.21983554,-0.02532558
-0.20274445,-0.25963973,-0.96256006,-0.45531341,-0.25696845,-0.26837845
-0.19500677,-0.40074890,-0.95720762,-0.58388674,-0.25821481,-0.43587669
-0.13613984,-0.46050008,-0.89281750,-0.66487700,-0.19902167,-0.51378134
-0.03440965,-0.44125301,-0.78511202,-0.65840912,-0.06354296,-0.51170109
0.08894525,-0.36303121,-0.65792906,-0.56937647,0.10951430,-0.43633873
0.20284076,-0.25559603,-0.57041025,-0.44987345,0.26295021,-0.32053400
0.27296516,-0.14871961,-0.51985228,-0.34044129,0.35600194,-0.18731511
0.27067897,-0.06394370,-0.50156003,-0.21355589,0.35852440,-0.08313630
0.18199813,-0.01032188,-0.53783250,-0.15679115,0.25145171,-0.00169884
0.01398363,0.01495656,-0.69390905,-0.13747206,0.04567095,0.02787597
-0.20383559,0.02196755,-0.92632926,-0.15101087,-0.20564959,0.02082534
-0.42425023,0.02173994,-1.13165390,-0.06887585,-0.46467285,0.03057810
-0.59289424,0.02092130,-1.27125084,0.01416928,-0.66058672,0.07453854
-0.66219769,0.01949897,-1.28706634,0.07889920,-0.72888921,0.10717309
-0.60510279,0.01226162,-1.23190224,0.08244324,-0.67833027,0.07065844
-0.42449381,-0.00692278,-1.09296882,-0.04771376,-0.48965245,-0.02011671
-0.15512966,-0.04013374,-0.87086046,-0.19518822,-0.18398786,-0.10372647
0.14320596,-0.08216243,-0.55132383,-0.22489537,0.15480407,-0.12519344
0.40010895,-0.12074356,-0.31525022,-0.31518659,0.45011588,-0.17020983
0.55292720,-0.14053296,-0.18388574,-0.36881459,0.61588403,-0.22721112
0.56406490,-0.12946988,-0.14280695,-0.35098645,0.62841702,-0.21729929
0.43216543,-0.08499090,-0.21413434,-0.25741005,0.50792497,-0.11315176
0.19363697,-0.01735194,-0.46045971,-0.14073485,0.23756564,0.02502015
-0.08634126,0.05179257,-0.77597952,-0.07826614,-0.08457183,0.08727525
-0.33113093,0.09568845,-1.01184011,0.00568253,-0.36960184,0.12301421
-0.47353617,0.09186604,-1.10851765,0.10296911,-0.54083269,0.14381344
-0.47437414,0.03140829,-1.10355496,0.04209232,-0.55146740,0.07085306
-0.33334453,-0.07541457,-0.96931571,-0.19555724,-0.40150123,-0.09755145
-0.08899927,-0.19968199,-0.78063691,-0.37837332,-0.11323516,-0.26464475
0.19222585,-0.30106357,-0.53545791,-0.45814013,0.21134057,-0.37071048
0.43475575,-0.33992515,-0.35898787,-0.56274390,0.45818320,-0.45041168
0.57496729,-0.29056489,-0.22621801,-0.52128428,0.59608746,-0.42481958
0.57855433,-0.15113065,-0.18084306,-0.37237221,0.63543576,-0.25409934
0.44926244,0.05342793,-0.19609901,-0.07470202,0.54027282,0.03848439
0.22669920,0.27689600,-0.34700501,0.15787947,0.30163921,0.33778142
-0.02583536,0.46456341,-0.55546188,0.43913805,0.02545512,0.56466654
-0.23967752,0.56946909,-0.75398749,0.62920684,-0.17265196,0.70607893
-0.35981430,0.56700606,-0.82381654,0.64955640,-0.28965020,0.71562768
-0.35913967,0.46307894,-0.81135625,0.56375009,-0.33879411,0.59301506
-0.24414776,0.29293544,-0.76001680,0.25663942,-0.29361730,0.35811260
-0.05094387,0.11074898,-0.61829454,-0.00975847,-0.11077401,0.11471797
0.16667626,-0.02694813,-0.49531183,-0.13901654,0.13729205,-0.02713959
0.35314897,-0.07880534,-0.33118325,-0.19105908,0.36850044,-0.09027710
0.46626234,-0.03157478,-0.18754973,-0.18792222,0.51823229,-0.05602667
0.48727368,0.09576896,-0.09764151,-0.07251466,0.56312055,0.08304532
0.42361943,0.25809125,-0.07065089,0.09489957,0.50628468,0.28734083
0.30415902,0.39844521,-0.13568884,0.37817860,0.39188684,0.46674905
0.16903873,0.46613054,-0.31370425,0.45540416,0.25232136,0.56270576
0.05757948,0.43269852,-0.50707686,0.39415741,0.09790710,0.54293218
-0.00222921,0.30082561,-0.62090713,0.19277567,-0.00827943,0.40005583
0.00006777,0.10331382,-0.67778075,0.00568804,-0.03571701,0.15369133
0.05663191,-0.10731992,-0.65724874,-0.23310997,0.04304333,-0.08941277
0.14548529,-0.27518937,-0.57036150,-0.41804537,0.16028842,-0.28579644
0.23777883,-0.35800956,-0.45959023,-0.56088859,0.25969298,-0.41116576
0.30582444,-0.33930933,-0.41287196,-0.54969895,0.34158470,-0.41486922
0.32974973,-0.23218340,-0.40069428,-0.42198068,0.39141253,-0.28724786
0.30139640,-0.07372075,-0.38789707,-0.17111865,0.39011030,-0.08057769
0.22505376,0.08771824,-0.37330121,-0.02077293,0.30503440,0.12198326
0.11545900,0.20798045,-0.39470369,0.12011582,0.17354596,0.26640797
-0.00601111,0.26025780,-0.50233674,0.13580447,0.01648539,0.33035176
-0.11592649,0.24178971,-0.65219414,0.05214768,-0.12085002,0.30392848
-0.19330619,0.17234722,-0.74160737,-0.05432302,-0.22496525,0.21494905
-0.22343712,0.08551576,-0.74636799,-0.14212906,-0.27000442,0.10138775
-0.20061018,0.01612507,-0.70147014,-0.18942022,-0.24731831,0.00934063
-0.12946111,-0.01172526,-0.65862322,-0.18653575,-0.16031561,-0.03948809
-0.02462994,0.00795339,-0.60458261,-0.14762026,-0.03813817,-0.01262451
0.09145666,0.06247019,-0.51484144,-0.07633018,0.09499915,0.05659814
0.19261880,0.12647337,-0.42286307,-0.01426899,0.21533508,0.14319970
0.25427288,0.17208619,-0.33969149,0.03349593,0.29418803,0.20503349
0.25909116,0.17940488,-0.31627128,0.05833624,0.30336124,0.22386440
0.20159638,0.14367283,-0.39883775,0.03020102,0.23572684,0.19448985
0.09029842,0.07678197,-0.51610851,-0.01701002,0.09910602,0.12290079
-0.05356439,0.00283361,-0.69496977,-0.10487005,-0.06071280,0.02901675
-0.20074147,-0.05043962,-0.84339952,-0.20338883,-0.22756185,-0.05632845
-0.32114410,-0.06124926,-0.89540899,-0.22117394,-0.37718440,-0.07514744
-0.39158616,-0.02100063,-0.91850603,-0.10489273,-0.46480800,-0.02416741
-0.40182572,0.06312739,-0.87987226,0.04147380,-0.47679539,0.06719156
-0.35698901,0.17088011,-0.83848917,0.17049986,-0.42215953,0.17605987
-0.27548755,0.27566685,-0.79686826,0.26917076,-0.33500363,0.28552864
-0.18295640,0.35281099,-0.72548437,0.36955816,-0.23094101,0.37594216
-0.10407954,0.38645223,-0.63650095,0.40661865,-0.14624138,0.42107819
-0.05494964,0.37294325,-0.57218701,0.42352879,-0.09669615,0.42018814
-0.03851843,0.31999179,-0.55600357,0.37896985,-0.08122040,0.36657600
-0.04470914,0.24236377,-0.57237804,0.24699622,-0.10092035,0.28313417
-0.05518329,0.15610400,-0.61731184,0.10446405,-0.11721343,0.18965491
-0.05111312,0.07355869,-0.66045487,-0.03121692,-0.10308712,0.08741515
-0.02119205,0.00093030,-0.64317143,-0.14559060,-0.05933638,0.00516735
0.03305681,-0.06107144,-0.59066206,-0.21370548,0.01690007,-0.05806553
0.09673560,-0.11421657,-0.54892075,-0.24354649,0.09942361,-0.11497951
0.14619657,-0.15903032,-0.52262628,-0.25287500,0.17762488,-0.17741048
0.15737540,-0.19220174,-0.51143265,-0.29076940,0.19989719,-0.21037507
0.11495931,-0.20639450,-0.55456966,-0.30413765,0.16120156,-0.22965410
0.01908628,-0.19263954,-0.64109057,-0.33067369,0.05561140,-0.21300699
-0.11298245,-0.14433842,-0.78641784,-0.29838496,-0.09433798,-0.16698879
-0.25107797,-0.06116294,-0.87007678,-0.20146561,-0.25868109,-0.08691485
-0.36101939,0.04889759,-0.88076770,-0.02501804,-0.39966393,0.04035562
-0.41527075,0.17039908,-0.86391294,0.09349459,-0.46888001,0.20241018
-0.40171479,0.28412746,-0.84876823,0.15046686,-0.45162689,0.34106462
-0.32745119,0.37237342,-0.78819454,0.23851895,-0.36890257,0.43760811
-0.21619535,0.42388026,-0.66866547,0.32726777,-0.24507096,0.49320044
-0.10007481,0.43660737,-0.51138532,0.38496497,-0.12457335,0.49790166
-0.00861279,0.41724895,-0.40862545,0.41868705,-0.03384821,0.47711701
0.04126498,0.37768767,-0.40790871,0.38459611,0.01109950,0.44070704
0.05065950,0.32976802,-0.47394437,0.27718174,0.01919404,0.39655184
0.03758527,0.28046964,-0.56155545,0.16257977,-0.00189995,0.34606107
0.02963368,0.22945647,-0.59302247,0.11039299,-0.01547983,0.28560115
0.05296043,0.17008658,-0.56882095,0.05872876,0.01422385,0.21787976
0.12150652,0.09360823,-0.49411365,-0.04203674,0.09890269,0.13952510
0.23035766,-0.00504882,-0.41935751,-0.12948605,0.23168672,0.03285663
0.35575285,-0.12223772,-0.29821044,-0.31511691,0.39262192,-0.10750255
0.46194301,-0.24354877,-0.21783756,-0.49919915,0.50777358,-0.28389032
0.51268169,-0.34599418,-0.21460687,-0.60452580,0.54459586,-0.43716518
0.48345796,-0.40412544,-0.27686250,-0.66088039,0.50298061,-0.50498438
0.37025767,-0.39825401,-0.44461232,-0.66966689,0.40048536,-0.47434547
0.19179151,-0.32199248,-0.65298688,-0.51982075,0.25240451,-0.35583521
-0.01563879,-0.18634054,-0.73635155,-0.35264173,0.04821364,-0.18661176
-0.20893129,-0.01855357,-0.83783513,-0.17132908,-0.18128410,-0.01741883
-0.35098635,0.14426812,-0.92277819,0.00340390,-0.36574056,0.16529569
-0.42120992,0.26512106,-0.92055130,0.13430738,-0.44498801,0.32874118
-0.42025172,0.31753915,-0.83160567,0.23310763,-0.43975674,0.39545764
-0.36756187,0.29321012,-0.76074594,0.20496714,-0.40548267,0.34981664
-0.29287412,0.20427597,-0.73716712,0.05294639,-0.34389859,0.22785867
-0.22482331,0.07951559,-0.74145699,-0.12923378,-0.28797147,0.06369066
-0.18083611,-0.04440788,-0.79227102,-0.23573285,-0.23194745,-0.08275036
-0.16187546,-0.13384968,-0.80211115,-0.30564302,-0.19724629,-0.17727178
-0.15378316,-0.16777537,-0.80313963,-0.32806325,-0.19000354,-0.21859726
-0.13452400,-0.14306180,-0.77965814,-0.29949817,-0.16204956,-0.19148579
-0.08447418,-0.07399170,-0.70329034,-0.21832636,-0.09655842,-0.11453592
0.00420262,0.01363279,-0.59855169,-0.12449086,0.00716193,-0.00779543
0.12269341,0.09158452,-0.47888547,-0.06510699,0.13040619,0.09131193
0.24711593,0.13837558,-0.34156907,-0.02447885,0.27292318,0.15764126
0.34608678,0.14548188,-0.22094716,-0.03693685,0.39968876,0.16171711
0.39160407,0.11876404,-0.15223414,-0.06566774,0.44893268,0.12507990
0.36931862,0.07495326,-0.16944236,-0.07038412,0.42104504,0.08598891
0.28443846,0.03476855,-0.29449052,-0.08391580,0.32472366,0.06602652
0.16104275,0.01530092,-0.45172435,-0.11349586,0.18510065,0.05056661
0.03492008,0.02438860,-0.61467302,-0.08807629,0.04102307,0.06000207
-0.05765356,0.05882296,-0.71822906,-0.02511543,-0.06521762,0.09187939
-0.09134545,0.10672545,-0.71089715,0.05590087,-0.10443802,0.13736094
-0.05949421,0.15288907,-0.63741344,0.14297998,-0.07328506,0.18833369
0.02444792,0.18485344,-0.55543005,0.15201473,0.01718124,0.23287193
0.13211375,0.19733905,-0.48769659,0.10044533,0.13757182,0.25001388
0.23009741,0.19342896,-0.38620195,0.06043160,0.25144754,0.25183464
0.29096607,0.18223780,-0.32340044,0.06341374,0.32431652,0.23802532
0.30158164,0.17421801,-0.30723944,0.08716181,0.33929894,0.23370808
0.26599490,0.17617570,-0.32582733,0.14463753,0.29167677,0.24109364
0.20221293,0.18814982,-0.41878301,0.18141849,0.21761478,0.26094366
0.13436825,0.20352102,-0.51417810,0.18408255,0.13050972,0.27410337
0.08341691,0.21236761,-0.57932937,0.15648758,0.07496646,0.28609208
0.05989118,0.20670431,-0.59888947,0.11481088,0.04665058,0.27328625
0.06130871,0.18537312,-0.58751982,0.08966625,0.04769768,0.24640095
0.07496721,0.15636440,-0.53639507,0.08657312,0.06321892,0.20486897
0.08475149,0.13525885,-0.49013108,0.07766530,0.07237568,0.18017475
0.07904761,0.13997795,-0.48569641,0.05578783,0.07423361,0.18483602
0.05647187,0.18355388,-0.51829809,0.07640994,0.04314102,0.23147860
0.02702251,0.26758975,-0.54277945,0.13789022,0.01496628,0.31642010
0.00809929,0.37907609,-0.50117415,0.36317319,-0.00037345,0.45171581
0.01690611,0.49220382,-0.41643804,0.59542227,0.03403303,0.57727463
0.06225756,0.57509221,-0.31153059,0.73646051,0.11469336,0.66416847
0.13916131,0.59953181,-0.22491013,0.73380840,0.21761878,0.68199809
0.22859027,0.55058989,-0.20017804,0.58328593,0.30711619,0.62071567
0.30292792,0.43272771,-0.19356155,0.36796051,0.36001230,0.49589296
0.33538228,0.27006349,-0.21764600,0.07802034,0.36658508,0.33204652
0.31004218,0.10029050,-0.25340059,-0.05561406,0.32977874,0.16466321
0.22882206,-0.03609359,-0.35472608,-0.16517931,0.24800334,0.01682641
0.11250562,-0.10791439,-0.46890113,-0.25098479,0.12759491,-0.06738059
-0.00486507,-0.10287189,-0.60922682,-0.27600861,0.00428210,-0.08642462
-0.08662034,-0.03130049,-0.72008413,-0.18089505,-0.08443199,-0.01731500
-0.10560429,0.07723931,-0.74035674,-0.05262804,-0.10401877,0.09550694
-0.05365173,0.18355744,-0.66910410,0.07263982,-0.06251758,0.21154958
0.05496631,0.25155228,-0.52921999,0.15748101,0.05854268,0.29627415
0.18747521,0.25988550,-0.38019261,0.14524244,0.20620953,0.30933883
0.30272630,0.20873227,-0.26135334,0.05776997,0.34431011,0.25364842
0.36419717,0.11932083,-0.21913245,-0.06435141,0.41868348,0.14568104
0.35153664,0.02636269,-0.25124604,-0.15226218,0.40671823,0.05377374
0.26682710,-0.03413983,-0.36668333,-0.20340917,0.31512376,-0.00357380
0.13355794,-0.03764392,-0.44212887,-0.20063584,0.16561133,0.00098409
-0.01120206,0.01992133,-0.54407376,-0.08405480,-0.00362919,0.05750555
-0.12865818,0.11996902,-0.65216917,0.06401306,-0.13822649,0.15501726
-0.19011356,0.22673175,-0.76028222,0.17578316,-0.20857344,0.26929206
-0.18486549,0.29868879,-0.78333211,0.29899830,-0.20942921,0.35500289
-0.12178218,0.30223179,-0.69674122,0.28864557,-0.14411207,0.35534785
-0.02445562,0.22308031,-0.61399978,0.20822048,-0.04683871,0.25754321
0.07794356,0.07166355,-0.50064629,0.01422664,0.06972292,0.08455814
0.16060519,-0.11935926,-0.45249119,-0.19630130,0.17569865,-0.12309716
0.21025339,-0.30470743,-0.42355368,-0.48371109,0.24002519,-0.34037412
0.22723704,-0.44016452,-0.40221587,-0.64522141,0.24050906,-0.51345438
0.22225687,-0.49597207,-0.39754584,-0.69293249,0.21437790,-0.58013462
0.20949938,-0.46567231,-0.40056959,-0.66433024,0.22098206,-0.54304091
0.19923964,-0.36763066,-0.41248217,-0.54677075,0.24856859,-0.43024361
0.19303744,-0.23883825,-0.42604053,-0.35120317,0.27372714,-0.27445939
0.18348503,-0.12306268,-0.42394733,-0.18751690,0.27187551,-0.13133547
0.15854050,-0.05717917,-0.43991169,-0.16503045,0.23592583,-0.05278868
0.10855406,-0.06001701,-0.48155567,-0.19749622,0.17318031,-0.06203448
0.03292229,-0.12715919,-0.53417844,-0.25522783,0.08327577,-0.14500210
-0.05664588,-0.23315903,-0.59287757,-0.31077385,-0.01645178,-0.26773948
-0.13799878,-0.34024830,-0.66550767,-0.37945589,-0.12779565,-0.40529052
-0.18527652,-0.41058759,-0.73692417,-0.50085306,-0.20956627,-0.48151938
-0.17824359,-0.41809075,-0.78078562,-0.57127249,-0.21005001,-0.49314366
-0.11075388,-0.35613647,-0.70230967,-0.50628167,-0.11298660,-0.43007663
0.00502646,-0.23892533,-0.55868238,-0.33670980,0.05571601,-0.30344465
0.14061945,-0.09634312,-0.43116629,-0.14020097,0.20325973,-0.12651902
0.25922398,0.03575083,-0.32021463,0.05660712,0.32388931,0.03516145
0.32722145,0.12653709,-0.22667021,0.12884292,0.40093537,0.14059638
0.32530413,0.15903316,-0.25337011,0.11820294,0.40365260,0.17800567
0.25527807,0.13404759,-0.33641481,0.06872201,0.30834512,0.16923680
0.13997196,0.06835283,-0.45313489,-0.01970366,0.16395812,0.10382364
0.01603693,-0.01196254,-0.58946329,-0.08316702,0.01538585,0.01066784
